time,projection,step
3.93600000e-01,-9.3070728470e-01,7872
3.93650000e-01,-9.3141797569e-01,7873
3.93700000e-01,-9.3212513275e-01,7874
3.93750000e-01,-9.3282875321e-01,7875
3.93800000e-01,-9.3352883438e-01,7876
3.93850000e-01,-9.3422537361e-01,7877
3.93900000e-01,-9.3491836826e-01,7878
3.93950000e-01,-9.3560781570e-01,7879
3.94000000e-01,-9.3629371331e-01,7880
3.94050000e-01,-9.3697605850e-01,7881
3.94100000e-01,-9.3765484866e-01,7882
3.94150000e-01,-9.3833008124e-01,7883
3.94200000e-01,-9.3900175366e-01,7884
3.94250000e-01,-9.3966986338e-01,7885
3.94300000e-01,-9.4033440786e-01,7886
3.94350000e-01,-9.4099538458e-01,7887
3.94400000e-01,-9.4165279103e-01,7888
3.94450000e-01,-9.4230662472e-01,7889
3.94500000e-01,-9.4295688317e-01,7890
3.94550000e-01,-9.4360356391e-01,7891
3.94600000e-01,-9.4424666448e-01,7892
3.94650000e-01,-9.4488618246e-01,7893
3.94700000e-01,-9.4552211540e-01,7894
3.94750000e-01,-9.4615446090e-01,7895
3.94800000e-01,-9.4678321656e-01,7896
3.94850000e-01,-9.4740837999e-01,7897
3.94900000e-01,-9.4802994883e-01,7898
3.94950000e-01,-9.4864792070e-01,7899
3.95000000e-01,-9.4926229328e-01,7900
3.95050000e-01,-9.4987306422e-01,7901
3.95100000e-01,-9.5048023121e-01,7902
3.95150000e-01,-9.5108379195e-01,7903
3.95200000e-01,-9.5168374414e-01,7904
3.95250000e-01,-9.5228008551e-01,7905
3.95300000e-01,-9.5287281380e-01,7906
3.95350000e-01,-9.5346192676e-01,7907
3.95400000e-01,-9.5404742215e-01,7908
3.95450000e-01,-9.5462929775e-01,7909
3.95500000e-01,-9.5520755135e-01,7910
3.95550000e-01,-9.5578218077e-01,7911
3.95600000e-01,-9.5635318381e-01,7912
3.95650000e-01,-9.5692055832e-01,7913
3.95700000e-01,-9.5748430214e-01,7914
3.95750000e-01,-9.5804441313e-01,7915
3.95800000e-01,-9.5860088917e-01,7916
3.95850000e-01,-9.5915372814e-01,7917
3.95900000e-01,-9.5970292795e-01,7918
3.95950000e-01,-9.6024848651e-01,7919
3.96000000e-01,-9.6079040175e-01,7920
3.96050000e-01,-9.6132867163e-01,7921
3.96100000e-01,-9.6186329409e-01,7922
3.96150000e-01,-9.6239426710e-01,7923
3.96200000e-01,-9.6292158866e-01,7924
3.96250000e-01,-9.6344525676e-01,7925
3.96300000e-01,-9.6396526942e-01,7926
3.96350000e-01,-9.6448162465e-01,7927
3.96400000e-01,-9.6499432051e-01,7928
3.96450000e-01,-9.6550335505e-01,7929
3.96500000e-01,-9.6600872633e-01,7930
3.96550000e-01,-9.6651043244e-01,7931
3.96600000e-01,-9.6700847148e-01,7932
3.96650000e-01,-9.6750284155e-01,7933
3.96700000e-01,-9.6799354078e-01,7934
3.96750000e-01,-9.6848056731e-01,7935
3.96800000e-01,-9.6896391929e-01,7936
3.96850000e-01,-9.6944359489e-01,7937
3.96900000e-01,-9.6991959228e-01,7938
3.96950000e-01,-9.7039190966e-01,7939
3.97000000e-01,-9.7086054524e-01,7940
3.97050000e-01,-9.7132549724e-01,7941
3.97100000e-01,-9.7178676390e-01,7942
3.97150000e-01,-9.7224434346e-01,7943
3.97200000e-01,-9.7269823420e-01,7944
3.97250000e-01,-9.7314843438e-01,7945
3.97300000e-01,-9.7359494230e-01,7946
3.97350000e-01,-9.7403775626e-01,7947
3.97400000e-01,-9.7447687459e-01,7948
3.97450000e-01,-9.7491229562e-01,7949
3.97500000e-01,-9.7534401770e-01,7950
3.97550000e-01,-9.7577203919e-01,7951
3.97600000e-01,-9.7619635846e-01,7952
3.97650000e-01,-9.7661697391e-01,7953
3.97700000e-01,-9.7703388393e-01,7954
3.97750000e-01,-9.7744708696e-01,7955
3.97800000e-01,-9.7785658141e-01,7956
3.97850000e-01,-9.7826236574e-01,7957
3.97900000e-01,-9.7866443841e-01,7958
3.97950000e-01,-9.7906279789e-01,7959
3.98000000e-01,-9.7945744267e-01,7960
3.98050000e-01,-9.7984837125e-01,7961
3.98100000e-01,-9.8023558215e-01,7962
3.98150000e-01,-9.8061907390e-01,7963
3.98200000e-01,-9.8099884504e-01,7964
3.98250000e-01,-9.8137489414e-01,7965
3.98300000e-01,-9.8174721976e-01,7966
3.98350000e-01,-9.8211582050e-01,7967
3.98400000e-01,-9.8248069496e-01,7968
3.98450000e-01,-9.8284184175e-01,7969
3.98500000e-01,-9.8319925950e-01,7970
3.98550000e-01,-9.8355294685e-01,7971
3.98600000e-01,-9.8390290247e-01,7972
3.98650000e-01,-9.8424912502e-01,7973
3.98700000e-01,-9.8459161320e-01,7974
3.98750000e-01,-9.8493036570e-01,7975
3.98800000e-01,-9.8526538123e-01,7976
3.98850000e-01,-9.8559665853e-01,7977
3.98900000e-01,-9.8592419635e-01,7978
3.98950000e-01,-9.8624799342e-01,7979
3.99000000e-01,-9.8656804854e-01,7980
3.99050000e-01,-9.8688436048e-01,7981
3.99100000e-01,-9.8719692804e-01,7982
3.99150000e-01,-9.8750575004e-01,7983
3.99200000e-01,-9.8781082531e-01,7984
3.99250000e-01,-9.8811215268e-01,7985
3.99300000e-01,-9.8840973102e-01,7986
3.99350000e-01,-9.8870355920e-01,7987
3.99400000e-01,-9.8899363610e-01,7988
3.99450000e-01,-9.8927996062e-01,7989
3.99500000e-01,-9.8956253167e-01,7990
3.99550000e-01,-9.8984134818e-01,7991
3.99600000e-01,-9.9011640910e-01,7992
3.99650000e-01,-9.9038771338e-01,7993
3.99700000e-01,-9.9065525999e-01,7994
3.99750000e-01,-9.9091904792e-01,7995
3.99800000e-01,-9.9117907616e-01,7996
3.99850000e-01,-9.9143534374e-01,7997
3.99900000e-01,-9.9168784966e-01,7998
3.99950000e-01,-9.9193659299e-01,7999
4.00000000e-01,-9.9218157277e-01,8000
4.00050000e-01,-9.9242278808e-01,8001
4.00100000e-01,-9.9266023800e-01,8002
4.00150000e-01,-9.9289392162e-01,8003
4.00200000e-01,-9.9312383807e-01,8004
4.00250000e-01,-9.9334998647e-01,8005
4.00300000e-01,-9.9357236596e-01,8006
4.00350000e-01,-9.9379097570e-01,8007
4.00400000e-01,-9.9400581486e-01,8008
4.00450000e-01,-9.9421688262e-01,8009
4.00500000e-01,-9.9442417818e-01,8010
4.00550000e-01,-9.9462770076e-01,8011
4.00600000e-01,-9.9482744959e-01,8012
4.00650000e-01,-9.9502342390e-01,8013
4.00700000e-01,-9.9521562295e-01,8014
4.00750000e-01,-9.9540404602e-01,8015
4.00800000e-01,-9.9558869239e-01,8016
4.00850000e-01,-9.9576956135e-01,8017
4.00900000e-01,-9.9594665223e-01,8018
4.00950000e-01,-9.9611996435e-01,8019
4.01000000e-01,-9.9628949705e-01,8020
4.01050000e-01,-9.9645524968e-01,8021
4.01100000e-01,-9.9661722163e-01,8022
4.01150000e-01,-9.9677541228e-01,8023
4.01200000e-01,-9.9692982102e-01,8024
4.01250000e-01,-9.9708044727e-01,8025
4.01300000e-01,-9.9722729045e-01,8026
4.01350000e-01,-9.9737035002e-01,8027
4.01400000e-01,-9.9750962543e-01,8028
4.01450000e-01,-9.9764511615e-01,8029
4.01500000e-01,-9.9777682166e-01,8030
4.01550000e-01,-9.9790474147e-01,8031
4.01600000e-01,-9.9802887509e-01,8032
4.01650000e-01,-9.9814922205e-01,8033
4.01700000e-01,-9.9826578189e-01,8034
4.01750000e-01,-9.9837855417e-01,8035
4.01800000e-01,-9.9848753847e-01,8036
4.01850000e-01,-9.9859273436e-01,8037
4.01900000e-01,-9.9869414146e-01,8038
4.01950000e-01,-9.9879175937e-01,8039
4.02000000e-01,-9.9888558773e-01,8040
4.02050000e-01,-9.9897562617e-01,8041
4.02100000e-01,-9.9906187437e-01,8042
4.02150000e-01,-9.9914433198e-01,8043
4.02200000e-01,-9.9922299870e-01,8044
4.02250000e-01,-9.9929787424e-01,8045
4.02300000e-01,-9.9936895829e-01,8046
4.02350000e-01,-9.9943625060e-01,8047
4.02400000e-01,-9.9949975091e-01,8048
4.02450000e-01,-9.9955945898e-01,8049
4.02500000e-01,-9.9961537459e-01,8050
4.02550000e-01,-9.9966749751e-01,8051
4.02600000e-01,-9.9971582755e-01,8052
4.02650000e-01,-9.9976036454e-01,8053
4.02700000e-01,-9.9980110829e-01,8054
4.02750000e-01,-9.9983805866e-01,8055
4.02800000e-01,-9.9987121551e-01,8056
4.02850000e-01,-9.9990057871e-01,8057
4.02900000e-01,-9.9992614814e-01,8058
4.02950000e-01,-9.9994792371e-01,8059
4.03000000e-01,-9.9996590535e-01,8060
4.03050000e-01,-9.9998009297e-01,8061
4.03100000e-01,-9.9999048653e-01,8062
4.03150000e-01,-9.9999708599e-01,8063
4.03200000e-01,-9.9999989132e-01,8064
4.03250000e-01,-9.9999890251e-01,8065
4.03300000e-01,-9.9999411957e-01,8066
4.03350000e-01,-9.9998554251e-01,8067
4.03400000e-01,-9.9997317136e-01,8068
4.03450000e-01,-9.9995700618e-01,8069
4.03500000e-01,-9.9993704702e-01,8070
4.03550000e-01,-9.9991329397e-01,8071
4.03600000e-01,-9.9988574710e-01,8072
4.03650000e-01,-9.9985440652e-01,8073
4.03700000e-01,-9.9981927236e-01,8074
4.03750000e-01,-9.9978034475e-01,8075
4.03800000e-01,-9.9973762383e-01,8076
4.03850000e-01,-9.9969110977e-01,8077
4.03900000e-01,-9.9964080274e-01,8078
4.03950000e-01,-9.9958670294e-01,8079
4.04000000e-01,-9.9952881056e-01,8080
4.04050000e-01,-9.9946712583e-01,8081
4.04100000e-01,-9.9940164899e-01,8082
4.04150000e-01,-9.9933238028e-01,8083
4.04200000e-01,-9.9925931996e-01,8084
4.04250000e-01,-9.9918246831e-01,8085
4.04300000e-01,-9.9910182562e-01,8086
4.04350000e-01,-9.9901739221e-01,8087
4.04400000e-01,-9.9892916838e-01,8088
4.04450000e-01,-9.9883715448e-01,8089
4.04500000e-01,-9.9874135085e-01,8090
4.04550000e-01,-9.9864175785e-01,8091
4.04600000e-01,-9.9853837587e-01,8092
4.04650000e-01,-9.9843120530e-01,8093
4.04700000e-01,-9.9832024654e-01,8094
4.04750000e-01,-9.9820550001e-01,8095
4.04800000e-01,-9.9808696616e-01,8096
4.04850000e-01,-9.9796464542e-01,8097
4.04900000e-01,-9.9783853827e-01,8098
4.04950000e-01,-9.9770864518e-01,8099
4.05000000e-01,-9.9757496664e-01,8100
4.05050000e-01,-9.9743750317e-01,8101
4.05100000e-01,-9.9729625528e-01,8102
4.05150000e-01,-9.9715122351e-01,8103
4.05200000e-01,-9.9700240840e-01,8104
4.05250000e-01,-9.9684981054e-01,8105
4.05300000e-01,-9.9669343048e-01,8106
4.05350000e-01,-9.9653326883e-01,8107
4.05400000e-01,-9.9636932620e-01,8108
4.05450000e-01,-9.9620160320e-01,8109
4.05500000e-01,-9.9603010048e-01,8110
4.05550000e-01,-9.9585481868e-01,8111
4.05600000e-01,-9.9567575846e-01,8112
4.05650000e-01,-9.9549292052e-01,8113
4.05700000e-01,-9.9530630554e-01,8114
4.05750000e-01,-9.9511591422e-01,8115
4.05800000e-01,-9.9492174730e-01,8116
4.05850000e-01,-9.9472380551e-01,8117
4.05900000e-01,-9.9452208959e-01,8118
4.05950000e-01,-9.9431660032e-01,8119
4.06000000e-01,-9.9410733848e-01,8120
4.06050000e-01,-9.9389430485e-01,8121
4.06100000e-01,-9.9367750026e-01,8122
4.06150000e-01,-9.9345692551e-01,8123
4.06200000e-01,-9.9323258144e-01,8124
4.06250000e-01,-9.9300446892e-01,8125
4.06300000e-01,-9.9277258880e-01,8126
4.06350000e-01,-9.9253694196e-01,8127
4.06400000e-01,-9.9229752929e-01,8128
4.06450000e-01,-9.9205435172e-01,8129
4.06500000e-01,-9.9180741015e-01,8130
4.06550000e-01,-9.9155670552e-01,8131
4.06600000e-01,-9.9130223879e-01,8132
4.06650000e-01,-9.9104401093e-01,8133
4.06700000e-01,-9.9078202290e-01,8134
4.06750000e-01,-9.9051627571e-01,8135
4.06800000e-01,-9.9024677036e-01,8136
4.06850000e-01,-9.8997350788e-01,8137
4.06900000e-01,-9.8969648931e-01,8138
4.06950000e-01,-9.8941571568e-01,8139
4.07000000e-01,-9.8913118808e-01,8140
4.07050000e-01,-9.8884290757e-01,8141
4.07100000e-01,-9.8855087526e-01,8142
4.07150000e-01,-9.8825509225e-01,8143
4.07200000e-01,-9.8795555966e-01,8144
4.07250000e-01,-9.8765227862e-01,8145
4.07300000e-01,-9.8734525030e-01,8146
4.07350000e-01,-9.8703447586e-01,8147
4.07400000e-01,-9.8671995647e-01,8148
4.07450000e-01,-9.8640169332e-01,8149
4.07500000e-01,-9.8607968763e-01,8150
4.07550000e-01,-9.8575394062e-01,8151
4.07600000e-01,-9.8542445352e-01,8152
4.07650000e-01,-9.8509122758e-01,8153
4.07700000e-01,-9.8475426407e-01,8154
4.07750000e-01,-9.8441356427e-01,8155
4.07800000e-01,-9.8406912946e-01,8156
4.07850000e-01,-9.8372096096e-01,8157
4.07900000e-01,-9.8336906008e-01,8158
4.07950000e-01,-9.8301342817e-01,8159
4.08000000e-01,-9.8265406656e-01,8160
4.08050000e-01,-9.8229097663e-01,8161
4.08100000e-01,-9.8192415975e-01,8162
4.08150000e-01,-9.8155361732e-01,8163
4.08200000e-01,-9.8117935073e-01,8164
4.08250000e-01,-9.8080136141e-01,8165
4.08300000e-01,-9.8041965080e-01,8166
4.08350000e-01,-9.8003422033e-01,8167
4.08400000e-01,-9.7964507149e-01,8168
4.08450000e-01,-9.7925220573e-01,8169
4.08500000e-01,-9.7885562455e-01,8170
4.08550000e-01,-9.7845532946e-01,8171
4.08600000e-01,-9.7805132197e-01,8172
4.08650000e-01,-9.7764360362e-01,8173
4.08700000e-01,-9.7723217596e-01,8174
4.08750000e-01,-9.7681704054e-01,8175
4.08800000e-01,-9.7639819894e-01,8176
4.08850000e-01,-9.7597565275e-01,8177
4.08900000e-01,-9.7554940357e-01,8178
4.08950000e-01,-9.7511945302e-01,8179
4.09000000e-01,-9.7468580273e-01,8180
4.09050000e-01,-9.7424845435e-01,8181
4.09100000e-01,-9.7380740954e-01,8182
4.09150000e-01,-9.7336266997e-01,8183
4.09200000e-01,-9.7291423732e-01,8184
4.09250000e-01,-9.7246211330e-01,8185
4.09300000e-01,-9.7200629962e-01,8186
4.09350000e-01,-9.7154679802e-01,8187
4.09400000e-01,-9.7108361023e-01,8188
4.09450000e-01,-9.7061673802e-01,8189
4.09500000e-01,-9.7014618315e-01,8190
4.09550000e-01,-9.6967194742e-01,8191
4.09600000e-01,-9.6919403261e-01,8192
4.09650000e-01,-9.6871244055e-01,8193
4.09700000e-01,-9.6822717305e-01,8194
4.09750000e-01,-9.6773823197e-01,8195
4.09800000e-01,-9.6724561915e-01,8196
4.09850000e-01,-9.6674933648e-01,8197
4.09900000e-01,-9.6624938581e-01,8198
4.09950000e-01,-9.6574576907e-01,8199
4.10000000e-01,-9.6523848815e-01,8200
4.10050000e-01,-9.6472754498e-01,8201
4.10100000e-01,-9.6421294150e-01,8202
4.10150000e-01,-9.6369467967e-01,8203
4.10200000e-01,-9.6317276144e-01,8204
4.10250000e-01,-9.6264718880e-01,8205
4.10300000e-01,-9.6211796374e-01,8206
4.10350000e-01,-9.6158508828e-01,8207
4.10400000e-01,-9.6104856442e-01,8208
4.10450000e-01,-9.6050839422e-01,8209
4.10500000e-01,-9.5996457971e-01,8210
4.10550000e-01,-9.5941712296e-01,8211
4.10600000e-01,-9.5886602605e-01,8212
4.10650000e-01,-9.5831129108e-01,8213
4.10700000e-01,-9.5775292013e-01,8214
4.10750000e-01,-9.5719091534e-01,8215
4.10800000e-01,-9.5662527883e-01,8216
4.10850000e-01,-9.5605601275e-01,8217
4.10900000e-01,-9.5548311926e-01,8218
4.10950000e-01,-9.5490660054e-01,8219
4.11000000e-01,-9.5432645877e-01,8220
4.11050000e-01,-9.5374269615e-01,8221
4.11100000e-01,-9.5315531490e-01,8222
4.11150000e-01,-9.5256431724e-01,8223
4.11200000e-01,-9.5196970543e-01,8224
4.11250000e-01,-9.5137148171e-01,8225
4.11300000e-01,-9.5076964835e-01,8226
4.11350000e-01,-9.5016420764e-01,8227
4.11400000e-01,-9.4955516187e-01,8228
4.11450000e-01,-9.4894251337e-01,8229
4.11500000e-01,-9.4832626444e-01,8230
4.11550000e-01,-9.4770641743e-01,8231
4.11600000e-01,-9.4708297469e-01,8232
4.11650000e-01,-9.4645593858e-01,8233
4.11700000e-01,-9.4582531149e-01,8234
4.11750000e-01,-9.4519109581e-01,8235
4.11800000e-01,-9.4455329394e-01,8236
4.11850000e-01,-9.4391190831e-01,8237
4.11900000e-01,-9.4326694134e-01,8238
4.11950000e-01,-9.4261839548e-01,8239
4.12000000e-01,-9.4196627320e-01,8240
4.12050000e-01,-9.4131057697e-01,8241
4.12100000e-01,-9.4065130928e-01,8242
4.12150000e-01,-9.3998847262e-01,8243
4.12200000e-01,-9.3932206952e-01,8244
4.12250000e-01,-9.3865210250e-01,8245
4.12300000e-01,-9.3797857410e-01,8246
4.12350000e-01,-9.3730148688e-01,8247
4.12400000e-01,-9.3662084341e-01,8248
4.12450000e-01,-9.3593664627e-01,8249
4.12500000e-01,-9.3524889806e-01,8250
4.12550000e-01,-9.3455760138e-01,8251
4.12600000e-01,-9.3386275886e-01,8252
4.12650000e-01,-9.3316437314e-01,8253
4.12700000e-01,-9.3246244686e-01,8254
4.12750000e-01,-9.3175698269e-01,8255
4.12800000e-01,-9.3104798330e-01,8256
4.12850000e-01,-9.3033545138e-01,8257
4.12900000e-01,-9.2961938965e-01,8258
4.12950000e-01,-9.2889980081e-01,8259
4.13000000e-01,-9.2817668759e-01,8260
4.13050000e-01,-9.2745005275e-01,8261
4.13100000e-01,-9.2671989903e-01,8262
4.13150000e-01,-9.2598622920e-01,8263
4.13200000e-01,-9.2524904606e-01,8264
4.13250000e-01,-9.2450835239e-01,8265
4.13300000e-01,-9.2376415100e-01,8266
4.13350000e-01,-9.2301644473e-01,8267
4.13400000e-01,-9.2226523641e-01,8268
4.13450000e-01,-9.2151052888e-01,8269
4.13500000e-01,-9.2075232501e-01,8270
4.13550000e-01,-9.1999062769e-01,8271
4.13600000e-01,-9.1922543979e-01,8272
4.13650000e-01,-9.1845676422e-01,8273
4.13700000e-01,-9.1768460389e-01,8274
4.13750000e-01,-9.1690896175e-01,8275
4.13800000e-01,-9.1612984072e-01,8276
4.13850000e-01,-9.1534724377e-01,8277
4.13900000e-01,-9.1456117387e-01,8278
4.13950000e-01,-9.1377163399e-01,8279
4.14000000e-01,-9.1297862714e-01,8280
4.14050000e-01,-9.1218215632e-01,8281
4.14100000e-01,-9.1138222455e-01,8282
4.14150000e-01,-9.1057883488e-01,8283
4.14200000e-01,-9.0977199034e-01,8284
4.14250000e-01,-9.0896169400e-01,8285
4.14300000e-01,-9.0814794893e-01,8286
4.14350000e-01,-9.0733075822e-01,8287
4.14400000e-01,-9.0651012497e-01,8288
4.14450000e-01,-9.0568605230e-01,8289
4.14500000e-01,-9.0485854333e-01,8290
4.14550000e-01,-9.0402760120e-01,8291
4.14600000e-01,-9.0319322906e-01,8292
4.14650000e-01,-9.0235543009e-01,8293
4.14700000e-01,-9.0151420745e-01,8294
4.14750000e-01,-9.0066956434e-01,8295
4.14800000e-01,-8.9982150396e-01,8296
4.14850000e-01,-8.9897002954e-01,8297
4.14900000e-01,-8.9811514430e-01,8298
4.14950000e-01,-8.9725685149e-01,8299
4.15000000e-01,-8.9639515436e-01,8300
4.15050000e-01,-8.9553005618e-01,8301
4.15100000e-01,-8.9466156024e-01,8302
4.15150000e-01,-8.9378966982e-01,8303
4.15200000e-01,-8.9291438824e-01,8304
4.15250000e-01,-8.9203571883e-01,8305
4.15300000e-01,-8.9115366490e-01,8306
4.15350000e-01,-8.9026822982e-01,8307
4.15400000e-01,-8.8937941693e-01,8308
4.15450000e-01,-8.8848722961e-01,8309
4.15500000e-01,-8.8759167125e-01,8310
4.15550000e-01,-8.8669274524e-01,8311
4.15600000e-01,-8.8579045500e-01,8312
4.15650000e-01,-8.8488480395e-01,8313
4.15700000e-01,-8.8397579552e-01,8314
4.15750000e-01,-8.8306343316e-01,8315
4.15800000e-01,-8.8214772034e-01,8316
4.15850000e-01,-8.8122866052e-01,8317
4.15900000e-01,-8.8030625720e-01,8318
4.15950000e-01,-8.7938051388e-01,8319
4.16000000e-01,-8.7845143407e-01,8320
4.16050000e-01,-8.7751902129e-01,8321
4.16100000e-01,-8.7658327908e-01,8322
4.16150000e-01,-8.7564421099e-01,8323
4.16200000e-01,-8.7470182058e-01,8324
4.16250000e-01,-8.7375611144e-01,8325
4.16300000e-01,-8.7280708714e-01,8326
4.16350000e-01,-8.7185475129e-01,8327
4.16400000e-01,-8.7089910751e-01,8328
4.16450000e-01,-8.6994015941e-01,8329
4.16500000e-01,-8.6897791064e-01,8330
4.16550000e-01,-8.6801236484e-01,8331
4.16600000e-01,-8.6704352568e-01,8332
4.16650000e-01,-8.6607139685e-01,8333
4.16700000e-01,-8.6509598201e-01,8334
4.16750000e-01,-8.6411728488e-01,8335
4.16800000e-01,-8.6313530917e-01,8336
4.16850000e-01,-8.6215005861e-01,8337
4.16900000e-01,-8.6116153693e-01,8338
4.16950000e-01,-8.6016974788e-01,8339
4.17000000e-01,-8.5917469523e-01,8340
4.17050000e-01,-8.5817638275e-01,8341
4.17100000e-01,-8.5717481422e-01,8342
4.17150000e-01,-8.5616999346e-01,8343
4.17200000e-01,-8.5516192427e-01,8344
4.17250000e-01,-8.5415061048e-01,8345
4.17300000e-01,-8.5313605592e-01,8346
4.17350000e-01,-8.5211826445e-01,8347
4.17400000e-01,-8.5109723992e-01,8348
4.17450000e-01,-8.5007298621e-01,8349
4.17500000e-01,-8.4904550720e-01,8350
4.17550000e-01,-8.4801480680e-01,8351
4.17600000e-01,-8.4698088891e-01,8352
4.17650000e-01,-8.4594375745e-01,8353
4.17700000e-01,-8.4490341637e-01,8354
4.17750000e-01,-8.4385986961e-01,8355
4.17800000e-01,-8.4281312113e-01,8356
4.17850000e-01,-8.4176317489e-01,8357
4.17900000e-01,-8.4071003489e-01,8358
4.17950000e-01,-8.3965370512e-01,8359
4.18000000e-01,-8.3859418959e-01,8360
4.18050000e-01,-8.3753149231e-01,8361
4.18100000e-01,-8.3646561732e-01,8362
4.18150000e-01,-8.3539656867e-01,8363
4.18200000e-01,-8.3432435041e-01,8364
4.18250000e-01,-8.3324896660e-01,8365
4.18300000e-01,-8.3217042133e-01,8366
4.18350000e-01,-8.3108871869e-01,8367
4.18400000e-01,-8.3000386278e-01,8368
4.18450000e-01,-8.2891585773e-01,8369
4.18500000e-01,-8.2782470765e-01,8370
4.18550000e-01,-8.2673041669e-01,8371
4.18600000e-01,-8.2563298900e-01,8372
4.18650000e-01,-8.2453242874e-01,8373
4.18700000e-01,-8.2342874009e-01,8374
4.18750000e-01,-8.2232192724e-01,8375
4.18800000e-01,-8.2121199439e-01,8376
4.18850000e-01,-8.2009894574e-01,8377
4.18900000e-01,-8.1898278553e-01,8378
4.18950000e-01,-8.1786351798e-01,8379
4.19000000e-01,-8.1674114734e-01,8380
4.19050000e-01,-8.1561567787e-01,8381
4.19100000e-01,-8.1448711384e-01,8382
4.19150000e-01,-8.1335545954e-01,8383
4.19200000e-01,-8.1222071925e-01,8384
4.19250000e-01,-8.1108289728e-01,8385
4.19300000e-01,-8.0994199796e-01,8386
4.19350000e-01,-8.0879802560e-01,8387
4.19400000e-01,-8.0765098455e-01,8388
4.19450000e-01,-8.0650087915e-01,8389
4.19500000e-01,-8.0534771378e-01,8390
4.19550000e-01,-8.0419149282e-01,8391
4.19600000e-01,-8.0303222063e-01,8392
4.19650000e-01,-8.0186990163e-01,8393
4.19700000e-01,-8.0070454023e-01,8394
4.19750000e-01,-7.9953614084e-01,8395
4.19800000e-01,-7.9836470789e-01,8396
4.19850000e-01,-7.9719024585e-01,8397
4.19900000e-01,-7.9601275915e-01,8398
4.19950000e-01,-7.9483225227e-01,8399
4.20000000e-01,-7.9364872968e-01,8400
4.20050000e-01,-7.9246219588e-01,8401
4.20100000e-01,-7.9127265537e-01,8402
4.20150000e-01,-7.9008011266e-01,8403
4.20200000e-01,-7.8888457228e-01,8404
4.20250000e-01,-7.8768603876e-01,8405
4.20300000e-01,-7.8648451665e-01,8406
4.20350000e-01,-7.8528001050e-01,8407
4.20400000e-01,-7.8407252490e-01,8408
4.20450000e-01,-7.8286206441e-01,8409
4.20500000e-01,-7.8164863364e-01,8410
4.20550000e-01,-7.8043223719e-01,8411
4.20600000e-01,-7.7921287966e-01,8412
4.20650000e-01,-7.7799056570e-01,8413
4.20700000e-01,-7.7676529993e-01,8414
4.20750000e-01,-7.7553708700e-01,8415
4.20800000e-01,-7.7430593158e-01,8416
4.20850000e-01,-7.7307183834e-01,8417
4.20900000e-01,-7.7183481195e-01,8418
4.20950000e-01,-7.7059485711e-01,8419
4.21000000e-01,-7.6935197853e-01,8420
4.21050000e-01,-7.6810618092e-01,8421
4.21100000e-01,-7.6685746901e-01,8422
4.21150000e-01,-7.6560584754e-01,8423
4.21200000e-01,-7.6435132125e-01,8424
4.21250000e-01,-7.6309389491e-01,8425
4.21300000e-01,-7.6183357328e-01,8426
4.21350000e-01,-7.6057036115e-01,8427
4.21400000e-01,-7.5930426331e-01,8428
4.21450000e-01,-7.5803528456e-01,8429
4.21500000e-01,-7.5676342973e-01,8430
4.21550000e-01,-7.5548870362e-01,8431
4.21600000e-01,-7.5421111109e-01,8432
4.21650000e-01,-7.5293065698e-01,8433
4.21700000e-01,-7.5164734614e-01,8434
4.21750000e-01,-7.5036118345e-01,8435
4.21800000e-01,-7.4907217378e-01,8436
4.21850000e-01,-7.4778032203e-01,8437
4.21900000e-01,-7.4648563310e-01,8438
4.21950000e-01,-7.4518811189e-01,8439
4.22000000e-01,-7.4388776334e-01,8440
4.22050000e-01,-7.4258459238e-01,8441
4.22100000e-01,-7.4127860395e-01,8442
4.22150000e-01,-7.3996980300e-01,8443
4.22200000e-01,-7.3865819450e-01,8444
4.22250000e-01,-7.3734378344e-01,8445
4.22300000e-01,-7.3602657478e-01,8446
4.22350000e-01,-7.3470657354e-01,8447
4.22400000e-01,-7.3338378473e-01,8448
4.22450000e-01,-7.3205821335e-01,8449
4.22500000e-01,-7.3072986444e-01,8450
4.22550000e-01,-7.2939874304e-01,8451
4.22600000e-01,-7.2806485420e-01,8452
4.22650000e-01,-7.2672820298e-01,8453
4.22700000e-01,-7.2538879445e-01,8454
4.22750000e-01,-7.2404663370e-01,8455
4.22800000e-01,-7.2270172581e-01,8456
4.22850000e-01,-7.2135407590e-01,8457
4.22900000e-01,-7.2000368906e-01,8458
4.22950000e-01,-7.1865057043e-01,8459
4.23000000e-01,-7.1729472515e-01,8460
4.23050000e-01,-7.1593615834e-01,8461
4.23100000e-01,-7.1457487517e-01,8462
4.23150000e-01,-7.1321088081e-01,8463
4.23200000e-01,-7.1184418043e-01,8464
4.23250000e-01,-7.1047477921e-01,8465
4.23300000e-01,-7.0910268235e-01,8466
4.23350000e-01,-7.0772789506e-01,8467
4.23400000e-01,-7.0635042254e-01,8468
4.23450000e-01,-7.0497027004e-01,8469
4.23500000e-01,-7.0358744278e-01,8470
4.23550000e-01,-7.0220194602e-01,8471
4.23600000e-01,-7.0081378500e-01,8472
4.23650000e-01,-6.9942296499e-01,8473
4.23700000e-01,-6.9802949128e-01,8474
4.23750000e-01,-6.9663336915e-01,8475
4.23800000e-01,-6.9523460389e-01,8476
4.23850000e-01,-6.9383320082e-01,8477
4.23900000e-01,-6.9242916525e-01,8478
4.23950000e-01,-6.9102250250e-01,8479
