lag,normalized_autocorr
-2.779000000000000000e+03,-9.207535511894874777e-03
-2.778000000000000000e+03,-9.204222256942775834e-03
-2.777000000000000000e+03,-9.200909001990675157e-03
-2.776000000000000000e+03,-9.197595747038574479e-03
-2.775000000000000000e+03,-9.194282492086473801e-03
-2.774000000000000000e+03,-9.190969237134369654e-03
-2.773000000000000000e+03,-9.187655982182265507e-03
-2.772000000000000000e+03,-9.184342727230161360e-03
-2.771000000000000000e+03,-9.181029472278057213e-03
-2.770000000000000000e+03,-9.177716217325953066e-03
-2.769000000000000000e+03,-9.174402962373848919e-03
-2.768000000000000000e+03,-9.171089707421734363e-03
-2.767000000000000000e+03,-9.167776452469647563e-03
-2.766000000000000000e+03,-9.164463197517533008e-03
-2.765000000000000000e+03,-9.161149942565425391e-03
-2.764000000000000000e+03,-9.157836687613317775e-03
-2.763000000000000000e+03,-9.154523432661210158e-03
-2.762000000000000000e+03,-9.151210177709102542e-03
-2.761000000000000000e+03,-9.147896922756994925e-03
-2.760000000000000000e+03,-9.144583667804889043e-03
-2.759000000000000000e+03,-9.141270412852781427e-03
-2.758000000000000000e+03,-9.137957157900677280e-03
-2.757000000000000000e+03,-9.134643902948573133e-03
-2.756000000000000000e+03,-9.131330647996468985e-03
-2.755000000000000000e+03,-9.128017393044364838e-03
-2.754000000000000000e+03,-9.124704138092260691e-03
-2.753000000000000000e+03,-9.121390883140156544e-03
-2.752000000000000000e+03,-9.118077628188055866e-03
-2.751000000000000000e+03,-9.114764373235941311e-03
-2.750000000000000000e+03,-9.111451118283840633e-03
-2.749000000000000000e+03,-9.108137863331739956e-03
-2.748000000000000000e+03,-9.104824608379639278e-03
-2.747000000000000000e+03,-9.101511353427538600e-03
-2.746000000000000000e+03,-9.098198098475437923e-03
-2.745000000000000000e+03,-9.094884843523338980e-03
-2.744000000000000000e+03,-9.091571588571238302e-03
-2.743000000000000000e+03,-9.088258333619137624e-03
-2.742000000000000000e+03,-9.084945078667033477e-03
-2.741000000000000000e+03,-9.081631823714929330e-03
-2.740000000000000000e+03,-9.078318568762825183e-03
-2.739000000000000000e+03,-9.075005313810721036e-03
-2.738000000000000000e+03,-9.071692058858616889e-03
-2.737000000000000000e+03,-9.068378803906512742e-03
-2.736000000000000000e+03,-9.065065548954412064e-03
-2.735000000000000000e+03,-9.061752294002311386e-03
-2.734000000000000000e+03,-9.058439039050210709e-03
-2.733000000000000000e+03,-9.055125784098110031e-03
-2.732000000000000000e+03,-9.051812529146011088e-03
-2.731000000000000000e+03,-9.048499274193910411e-03
-2.730000000000000000e+03,-9.045186019241809733e-03
-2.729000000000000000e+03,-9.041872764289709055e-03
-2.728000000000000000e+03,-9.038559509337608378e-03
-2.727000000000000000e+03,-9.035246254385507700e-03
-2.726000000000000000e+03,-9.031932999433407022e-03
-2.725000000000000000e+03,-9.028619744481306345e-03
-2.724000000000000000e+03,-9.025306489529205667e-03
-2.723000000000000000e+03,-9.021993234577104989e-03
-2.722000000000000000e+03,-9.018679979625004312e-03
-2.721000000000000000e+03,-9.015366724672901899e-03
-2.720000000000000000e+03,-9.012053469720801221e-03
-2.719000000000000000e+03,-9.008740214768700544e-03
-2.718000000000000000e+03,-9.005426959816599866e-03
-2.717000000000000000e+03,-9.002113704864492250e-03
-2.716000000000000000e+03,-8.998800449912384633e-03
-2.715000000000000000e+03,-8.995487194960277016e-03
-2.714000000000000000e+03,-8.992173940008169400e-03
-2.713000000000000000e+03,-8.988860685056061783e-03
-2.712000000000000000e+03,-8.985547430103954167e-03
-2.711000000000000000e+03,-8.982234175151846550e-03
-2.710000000000000000e+03,-8.978920920199738934e-03
-2.709000000000000000e+03,-8.975607665247638256e-03
-2.708000000000000000e+03,-8.972294410295530639e-03
-2.707000000000000000e+03,-8.968981155343429962e-03
-2.706000000000000000e+03,-8.965667900391327549e-03
-2.705000000000000000e+03,-8.962354645439225137e-03
-2.704000000000000000e+03,-8.959041390487110582e-03
-2.703000000000000000e+03,-8.955728135535011639e-03
-2.702000000000000000e+03,-8.952414880582910961e-03
-2.701000000000000000e+03,-8.949101625630810283e-03
-2.700000000000000000e+03,-8.945788370678709606e-03
-2.699000000000000000e+03,-8.942475115726608928e-03
-2.698000000000000000e+03,-8.939161860774508250e-03
-2.697000000000000000e+03,-8.935848605822407573e-03
-2.696000000000000000e+03,-8.932535350870306895e-03
-2.695000000000000000e+03,-8.929222095918206217e-03
-2.694000000000000000e+03,-8.925908840966102070e-03
-2.693000000000000000e+03,-8.922595586013997923e-03
-2.692000000000000000e+03,-8.919282331061893776e-03
-2.691000000000000000e+03,-8.915969076109789629e-03
-2.690000000000000000e+03,-8.912655821157687216e-03
-2.689000000000000000e+03,-8.909342566205583069e-03
-2.688000000000000000e+03,-8.906029311253468514e-03
-2.687000000000000000e+03,-8.902716056301381714e-03
-2.686000000000000000e+03,-8.899402801349267159e-03
-2.685000000000000000e+03,-8.896089546397166481e-03
-2.684000000000000000e+03,-8.892776291445065803e-03
-2.683000000000000000e+03,-8.889463036492965126e-03
-2.682000000000000000e+03,-8.886149781540864448e-03
-2.681000000000000000e+03,-8.882836526588763770e-03
-2.680000000000000000e+03,-8.879523271636663093e-03
-2.679000000000000000e+03,-8.876210016684562415e-03
-2.678000000000000000e+03,-8.872896761732458268e-03
-2.677000000000000000e+03,-8.869583506780355855e-03
-2.676000000000000000e+03,-8.866270251828251708e-03
-2.675000000000000000e+03,-8.862956996876147561e-03
-2.674000000000000000e+03,-8.859643741924043414e-03
-2.673000000000000000e+03,-8.856330486971939267e-03
-2.672000000000000000e+03,-8.853017232019838589e-03
-2.671000000000000000e+03,-8.849703977067724034e-03
-2.670000000000000000e+03,-8.846390722115623356e-03
-2.669000000000000000e+03,-8.843077467163515740e-03
-2.668000000000000000e+03,-8.839764212211408123e-03
-2.667000000000000000e+03,-8.836450957259300507e-03
-2.666000000000000000e+03,-8.833137702307192890e-03
-2.665000000000000000e+03,-8.829824447355085273e-03
-2.664000000000000000e+03,-8.826511192402977657e-03
-2.663000000000000000e+03,-8.823197937450870040e-03
-2.662000000000000000e+03,-8.819884682498765893e-03
-2.661000000000000000e+03,-8.816571427546661746e-03
-2.660000000000000000e+03,-8.813258172594557599e-03
-2.659000000000000000e+03,-8.809944917642453452e-03
-2.658000000000000000e+03,-8.806631662690354509e-03
-2.657000000000000000e+03,-8.803318407738250362e-03
-2.656000000000000000e+03,-8.800005152786149684e-03
-2.655000000000000000e+03,-8.796691897834049007e-03
-2.654000000000000000e+03,-8.793378642881948329e-03
-2.653000000000000000e+03,-8.790065387929847651e-03
-2.652000000000000000e+03,-8.786752132977746974e-03
-2.651000000000000000e+03,-8.783438878025646296e-03
-2.650000000000000000e+03,-8.780125623073545618e-03
-2.649000000000000000e+03,-8.776812368121444941e-03
-2.648000000000000000e+03,-8.773499113169344263e-03
-2.647000000000000000e+03,-8.770185858217243585e-03
-2.646000000000000000e+03,-8.766872603265144642e-03
-2.645000000000000000e+03,-8.763559348313043965e-03
-2.644000000000000000e+03,-8.760246093360943287e-03
-2.643000000000000000e+03,-8.756932838408842609e-03
-2.642000000000000000e+03,-8.753619583456740197e-03
-2.641000000000000000e+03,-8.750306328504637784e-03
-2.640000000000000000e+03,-8.746993073552537107e-03
-2.639000000000000000e+03,-8.743679818600436429e-03
-2.638000000000000000e+03,-8.740366563648335752e-03
-2.637000000000000000e+03,-8.737053308696235074e-03
-2.636000000000000000e+03,-8.733740053744134396e-03
-2.635000000000000000e+03,-8.730426798792035453e-03
-2.634000000000000000e+03,-8.727113543839934776e-03
-2.633000000000000000e+03,-8.723800288887834098e-03
-2.632000000000000000e+03,-8.720487033935733420e-03
-2.631000000000000000e+03,-8.717173778983632743e-03
-2.630000000000000000e+03,-8.713860524031528595e-03
-2.629000000000000000e+03,-8.710547269079424448e-03
-2.628000000000000000e+03,-8.707234014127320301e-03
-2.627000000000000000e+03,-8.703920759175216154e-03
-2.626000000000000000e+03,-8.700607504223112007e-03
-2.625000000000000000e+03,-8.697294249271007860e-03
-2.624000000000000000e+03,-8.693980994318907182e-03
-2.623000000000000000e+03,-8.690667739366792627e-03
-2.622000000000000000e+03,-8.687354484414691949e-03
-2.621000000000000000e+03,-8.684041229462577394e-03
-2.620000000000000000e+03,-8.680727974510476716e-03
-2.619000000000000000e+03,-8.677414719558362161e-03
-2.618000000000000000e+03,-8.674101464606263218e-03
-2.617000000000000000e+03,-8.670788209654148662e-03
-2.616000000000000000e+03,-8.667474954702047985e-03
-2.615000000000000000e+03,-8.664161699749940368e-03
-2.614000000000000000e+03,-8.660848444797836221e-03
-2.613000000000000000e+03,-8.657535189845732074e-03
-2.612000000000000000e+03,-8.654221934893627927e-03
-2.611000000000000000e+03,-8.650908679941523780e-03
-2.610000000000000000e+03,-8.647595424989419632e-03
-2.609000000000000000e+03,-8.644282170037315485e-03
-2.608000000000000000e+03,-8.640968915085214808e-03
-2.607000000000000000e+03,-8.637655660133114130e-03
-2.606000000000000000e+03,-8.634342405180999575e-03
-2.605000000000000000e+03,-8.631029150228898897e-03
-2.604000000000000000e+03,-8.627715895276798219e-03
-2.603000000000000000e+03,-8.624402640324697542e-03
-2.602000000000000000e+03,-8.621089385372598599e-03
-2.601000000000000000e+03,-8.617776130420497921e-03
-2.600000000000000000e+03,-8.614462875468397243e-03
-2.599000000000000000e+03,-8.611149620516296566e-03
-2.598000000000000000e+03,-8.607836365564195888e-03
-2.597000000000000000e+03,-8.604523110612095210e-03
-2.596000000000000000e+03,-8.601209855659994533e-03
-2.595000000000000000e+03,-8.597896600707893855e-03
-2.594000000000000000e+03,-8.594583345755793177e-03
-2.593000000000000000e+03,-8.591270090803689030e-03
-2.592000000000000000e+03,-8.587956835851588352e-03
-2.591000000000000000e+03,-8.584643580899489410e-03
-2.590000000000000000e+03,-8.581330325947388732e-03
-2.589000000000000000e+03,-8.578017070995281115e-03
-2.588000000000000000e+03,-8.574703816043173499e-03
-2.587000000000000000e+03,-8.571390561091065882e-03
-2.586000000000000000e+03,-8.568077306138958266e-03
-2.585000000000000000e+03,-8.564764051186850649e-03
-2.584000000000000000e+03,-8.561450796234743033e-03
-2.583000000000000000e+03,-8.558137541282635416e-03
-2.582000000000000000e+03,-8.554824286330527799e-03
-2.581000000000000000e+03,-8.551511031378427122e-03
-2.580000000000000000e+03,-8.548197776426319505e-03
-2.579000000000000000e+03,-8.544884521474218828e-03
-2.578000000000000000e+03,-8.541571266522116415e-03
-2.577000000000000000e+03,-8.538258011570014003e-03
-2.576000000000000000e+03,-8.534944756617913325e-03
-2.575000000000000000e+03,-8.531631501665798770e-03
-2.574000000000000000e+03,-8.528318246713698092e-03
-2.573000000000000000e+03,-8.525004991761599149e-03
-2.572000000000000000e+03,-8.521691736809498471e-03
-2.571000000000000000e+03,-8.518378481857397794e-03
-2.570000000000000000e+03,-8.515065226905297116e-03
-2.569000000000000000e+03,-8.511751971953196438e-03
-2.568000000000000000e+03,-8.508438717001095761e-03
-2.567000000000000000e+03,-8.505125462048995083e-03
-2.566000000000000000e+03,-8.501812207096890936e-03
-2.565000000000000000e+03,-8.498498952144786789e-03
-2.564000000000000000e+03,-8.495185697192682642e-03
-2.563000000000000000e+03,-8.491872442240578495e-03
-2.562000000000000000e+03,-8.488559187288474348e-03
-2.561000000000000000e+03,-8.485245932336370200e-03
-2.560000000000000000e+03,-8.481932677384271257e-03
-2.559000000000000000e+03,-8.478619422432170580e-03
-2.558000000000000000e+03,-8.475306167480069902e-03
-2.557000000000000000e+03,-8.471992912527969224e-03
-2.556000000000000000e+03,-8.468679657575868547e-03
-2.555000000000000000e+03,-8.465366402623767869e-03
-2.554000000000000000e+03,-8.462053147671667191e-03
-2.553000000000000000e+03,-8.458739892719566514e-03
-2.552000000000000000e+03,-8.455426637767465836e-03
-2.551000000000000000e+03,-8.452113382815365158e-03
-2.550000000000000000e+03,-8.448800127863261011e-03
-2.549000000000000000e+03,-8.445486872911156864e-03
-2.548000000000000000e+03,-8.442173617959054452e-03
-2.547000000000000000e+03,-8.438860363006950305e-03
-2.546000000000000000e+03,-8.435547108054846158e-03
-2.545000000000000000e+03,-8.432233853102742011e-03
-2.544000000000000000e+03,-8.428920598150641333e-03
-2.543000000000000000e+03,-8.425607343198540655e-03
-2.542000000000000000e+03,-8.422294088246439978e-03
-2.541000000000000000e+03,-8.418980833294332361e-03
-2.540000000000000000e+03,-8.415667578342224744e-03
-2.539000000000000000e+03,-8.412354323390117128e-03
-2.538000000000000000e+03,-8.409041068438009511e-03
-2.537000000000000000e+03,-8.405727813485901895e-03
-2.536000000000000000e+03,-8.402414558533794278e-03
-2.535000000000000000e+03,-8.399101303581686662e-03
-2.534000000000000000e+03,-8.395788048629582515e-03
-2.533000000000000000e+03,-8.392474793677478367e-03
-2.532000000000000000e+03,-8.389161538725374220e-03
-2.531000000000000000e+03,-8.385848283773270073e-03
-2.530000000000000000e+03,-8.382535028821171130e-03
-2.529000000000000000e+03,-8.379221773869066983e-03
-2.528000000000000000e+03,-8.375908518916952428e-03
-2.527000000000000000e+03,-8.372595263964851750e-03
-2.526000000000000000e+03,-8.369282009012737195e-03
-2.525000000000000000e+03,-8.365968754060636517e-03
-2.524000000000000000e+03,-8.362655499108535839e-03
-2.523000000000000000e+03,-8.359342244156435162e-03
-2.522000000000000000e+03,-8.356028989204334484e-03
-2.521000000000000000e+03,-8.352715734252233806e-03
-2.520000000000000000e+03,-8.349402479300133129e-03
-2.519000000000000000e+03,-8.346089224348032451e-03
-2.518000000000000000e+03,-8.342775969395931773e-03
-2.517000000000000000e+03,-8.339462714443831096e-03
-2.516000000000000000e+03,-8.336149459491732153e-03
-2.515000000000000000e+03,-8.332836204539631475e-03
-2.514000000000000000e+03,-8.329522949587529063e-03
-2.513000000000000000e+03,-8.326209694635426650e-03
-2.512000000000000000e+03,-8.322896439683298217e-03
-2.511000000000000000e+03,-8.319583184731211417e-03
-2.510000000000000000e+03,-8.316269929779110739e-03
-2.509000000000000000e+03,-8.312956674827003123e-03
-2.508000000000000000e+03,-8.309643419874895506e-03
-2.507000000000000000e+03,-8.306330164922787890e-03
-2.506000000000000000e+03,-8.303016909970680273e-03
-2.505000000000000000e+03,-8.299703655018572657e-03
-2.504000000000000000e+03,-8.296390400066465040e-03
-2.503000000000000000e+03,-8.293077145114357424e-03
-2.502000000000000000e+03,-8.289763890162253276e-03
-2.501000000000000000e+03,-8.286450635210149129e-03
-2.500000000000000000e+03,-8.283137380258044982e-03
-2.499000000000000000e+03,-8.279824125305940835e-03
-2.498000000000000000e+03,-8.276510870353838423e-03
-2.497000000000000000e+03,-8.273197615401734276e-03
-2.496000000000000000e+03,-8.269884360449633598e-03
-2.495000000000000000e+03,-8.266571105497532920e-03
-2.494000000000000000e+03,-8.263257850545432243e-03
-2.493000000000000000e+03,-8.259944595593331565e-03
-2.492000000000000000e+03,-8.256631340641230887e-03
-2.491000000000000000e+03,-8.253318085689130210e-03
-2.490000000000000000e+03,-8.250004830737029532e-03
-2.489000000000000000e+03,-8.246691575784928854e-03
-2.488000000000000000e+03,-8.243378320832828177e-03
-2.487000000000000000e+03,-8.240065065880729234e-03
-2.486000000000000000e+03,-8.236751810928625087e-03
-2.485000000000000000e+03,-8.233438555976520939e-03
-2.484000000000000000e+03,-8.230125301024416792e-03
-2.483000000000000000e+03,-8.226812046072312645e-03
-2.482000000000000000e+03,-8.223498791120208498e-03
-2.481000000000000000e+03,-8.220185536168104351e-03
-2.480000000000000000e+03,-8.216872281215989796e-03
-2.479000000000000000e+03,-8.213559026263889118e-03
-2.478000000000000000e+03,-8.210245771311788440e-03
-2.477000000000000000e+03,-8.206932516359687763e-03
-2.476000000000000000e+03,-8.203619261407587085e-03
-2.475000000000000000e+03,-8.200306006455486407e-03
-2.474000000000000000e+03,-8.196992751503385730e-03
-2.473000000000000000e+03,-8.193679496551285052e-03
-2.472000000000000000e+03,-8.190366241599186109e-03
-2.471000000000000000e+03,-8.187052986647085431e-03
-2.470000000000000000e+03,-8.183739731694984754e-03
-2.469000000000000000e+03,-8.180426476742884076e-03
-2.468000000000000000e+03,-8.177113221790783398e-03
-2.467000000000000000e+03,-8.173799966838682721e-03
-2.466000000000000000e+03,-8.170486711886582043e-03
-2.465000000000000000e+03,-8.167173456934477896e-03
-2.464000000000000000e+03,-8.163860201982377218e-03
-2.463000000000000000e+03,-8.160546947030276541e-03
-2.462000000000000000e+03,-8.157233692078175863e-03
-2.461000000000000000e+03,-8.153920437126068246e-03
-2.460000000000000000e+03,-8.150607182173962365e-03
-2.459000000000000000e+03,-8.147293927221854748e-03
-2.458000000000000000e+03,-8.143980672269747131e-03
-2.457000000000000000e+03,-8.140667417317639515e-03
-2.456000000000000000e+03,-8.137354162365531898e-03
-2.455000000000000000e+03,-8.134040907413424282e-03
-2.454000000000000000e+03,-8.130727652461316665e-03
-2.453000000000000000e+03,-8.127414397509215988e-03
-2.452000000000000000e+03,-8.124101142557108371e-03
-2.451000000000000000e+03,-8.120787887605007693e-03
-2.450000000000000000e+03,-8.117474632652905281e-03
-2.449000000000000000e+03,-8.114161377700802869e-03
-2.448000000000000000e+03,-8.110848122748702191e-03
-2.447000000000000000e+03,-8.107534867796587635e-03
-2.446000000000000000e+03,-8.104221612844486958e-03
-2.445000000000000000e+03,-8.100908357892386280e-03
-2.444000000000000000e+03,-8.097595102940285602e-03
-2.443000000000000000e+03,-8.094281847988186659e-03
-2.442000000000000000e+03,-8.090968593036085982e-03
-2.441000000000000000e+03,-8.087655338083985304e-03
-2.440000000000000000e+03,-8.084342083131884626e-03
-2.439000000000000000e+03,-8.081028828179783949e-03
-2.438000000000000000e+03,-8.077715573227679802e-03
-2.437000000000000000e+03,-8.074402318275575655e-03
-2.436000000000000000e+03,-8.071089063323471507e-03
-2.435000000000000000e+03,-8.067775808371367360e-03
-2.434000000000000000e+03,-8.064462553419263213e-03
-2.433000000000000000e+03,-8.061149298467159066e-03
-2.432000000000000000e+03,-8.057836043515044511e-03
-2.431000000000000000e+03,-8.054522788562957711e-03
-2.430000000000000000e+03,-8.051209533610843155e-03
-2.429000000000000000e+03,-8.047896278658744212e-03
-2.428000000000000000e+03,-8.044583023706643535e-03
-2.427000000000000000e+03,-8.041269768754542857e-03
-2.426000000000000000e+03,-8.037956513802442179e-03
-2.425000000000000000e+03,-8.034643258850341502e-03
-2.424000000000000000e+03,-8.031330003898240824e-03
-2.423000000000000000e+03,-8.028016748946140146e-03
-2.422000000000000000e+03,-8.024703493994035999e-03
-2.421000000000000000e+03,-8.021390239041931852e-03
-2.420000000000000000e+03,-8.018076984089827705e-03
-2.419000000000000000e+03,-8.014763729137723558e-03
-2.418000000000000000e+03,-8.011450474185619411e-03
-2.417000000000000000e+03,-8.008137219233515264e-03
-2.416000000000000000e+03,-8.004823964281416321e-03
-2.415000000000000000e+03,-8.001510709329315643e-03
-2.414000000000000000e+03,-7.998197454377214966e-03
-2.413000000000000000e+03,-7.994884199425107349e-03
-2.412000000000000000e+03,-7.991570944472999732e-03
-2.411000000000000000e+03,-7.988257689520892116e-03
-2.410000000000000000e+03,-7.984944434568784499e-03
-2.409000000000000000e+03,-7.981631179616676883e-03
-2.408000000000000000e+03,-7.978317924664569266e-03
-2.407000000000000000e+03,-7.975004669712461650e-03
-2.406000000000000000e+03,-7.971691414760357502e-03
-2.405000000000000000e+03,-7.968378159808253355e-03
-2.404000000000000000e+03,-7.965064904856149208e-03
-2.403000000000000000e+03,-7.961751649904045061e-03
-2.402000000000000000e+03,-7.958438394951944383e-03
-2.401000000000000000e+03,-7.955125139999840236e-03
-2.400000000000000000e+03,-7.951811885047739559e-03
-2.399000000000000000e+03,-7.948498630095640616e-03
-2.398000000000000000e+03,-7.945185375143539938e-03
-2.397000000000000000e+03,-7.941872120191439260e-03
-2.396000000000000000e+03,-7.938558865239338583e-03
-2.395000000000000000e+03,-7.935245610287237905e-03
-2.394000000000000000e+03,-7.931932355335137227e-03
-2.393000000000000000e+03,-7.928619100383036550e-03
-2.392000000000000000e+03,-7.925305845430935872e-03
-2.391000000000000000e+03,-7.921992590478835194e-03
-2.390000000000000000e+03,-7.918679335526734517e-03
-2.389000000000000000e+03,-7.915366080574633839e-03
-2.388000000000000000e+03,-7.912052825622534896e-03
-2.387000000000000000e+03,-7.908739570670434219e-03
-2.386000000000000000e+03,-7.905426315718331806e-03
-2.385000000000000000e+03,-7.902113060766227659e-03
-2.384000000000000000e+03,-7.898799805814113104e-03
-2.383000000000000000e+03,-7.895486550862012426e-03
-2.382000000000000000e+03,-7.892173295909911748e-03
-2.381000000000000000e+03,-7.888860040957812805e-03
-2.380000000000000000e+03,-7.885546786005712128e-03
-2.379000000000000000e+03,-7.882233531053611450e-03
-2.378000000000000000e+03,-7.878920276101510772e-03
-2.377000000000000000e+03,-7.875607021149410095e-03
-2.376000000000000000e+03,-7.872293766197309417e-03
-2.375000000000000000e+03,-7.868980511245208739e-03
-2.374000000000000000e+03,-7.865667256293104592e-03
-2.373000000000000000e+03,-7.862354001341000445e-03
-2.372000000000000000e+03,-7.859040746388896298e-03
-2.371000000000000000e+03,-7.855727491436792151e-03
-2.370000000000000000e+03,-7.852414236484688004e-03
-2.369000000000000000e+03,-7.849100981532585591e-03
-2.368000000000000000e+03,-7.845787726580484914e-03
-2.367000000000000000e+03,-7.842474471628384236e-03
-2.366000000000000000e+03,-7.839161216676283558e-03
-2.365000000000000000e+03,-7.835847961724169003e-03
-2.364000000000000000e+03,-7.832534706772068325e-03
-2.363000000000000000e+03,-7.829221451819953770e-03
-2.362000000000000000e+03,-7.825908196867853092e-03
-2.361000000000000000e+03,-7.822594941915738537e-03
-2.360000000000000000e+03,-7.819281686963637859e-03
-2.359000000000000000e+03,-7.815968432011530242e-03
-2.358000000000000000e+03,-7.812655177059427830e-03
-2.357000000000000000e+03,-7.809341922107322816e-03
-2.356000000000000000e+03,-7.806028667155218669e-03
-2.355000000000000000e+03,-7.802715412203114521e-03
-2.354000000000000000e+03,-7.799402157251011242e-03
-2.353000000000000000e+03,-7.796088902298907962e-03
-2.352000000000000000e+03,-7.792775647346807284e-03
-2.351000000000000000e+03,-7.789462392394692729e-03
-2.350000000000000000e+03,-7.786149137442578173e-03
-2.349000000000000000e+03,-7.782835882490477496e-03
-2.348000000000000000e+03,-7.779522627538376818e-03
-2.347000000000000000e+03,-7.776209372586276140e-03
-2.346000000000000000e+03,-7.772896117634176330e-03
-2.345000000000000000e+03,-7.769582862682075652e-03
-2.344000000000000000e+03,-7.766269607729974975e-03
-2.343000000000000000e+03,-7.762956352777874297e-03
-2.342000000000000000e+03,-7.759643097825773619e-03
-2.341000000000000000e+03,-7.756329842873672942e-03
-2.340000000000000000e+03,-7.753016587921573131e-03
-2.339000000000000000e+03,-7.749703332969472454e-03
-2.338000000000000000e+03,-7.746390078017370041e-03
-2.337000000000000000e+03,-7.743076823065266762e-03
-2.336000000000000000e+03,-7.739763568113166084e-03
-2.335000000000000000e+03,-7.736450313161065406e-03
-2.334000000000000000e+03,-7.733137058208965596e-03
-2.333000000000000000e+03,-7.729823803256857979e-03
-2.332000000000000000e+03,-7.726510548304750363e-03
-2.331000000000000000e+03,-7.723197293352642746e-03
-2.330000000000000000e+03,-7.719884038400535130e-03
-2.329000000000000000e+03,-7.716570783448427513e-03
-2.328000000000000000e+03,-7.713257528496319897e-03
-2.327000000000000000e+03,-7.709944273544212280e-03
-2.326000000000000000e+03,-7.706631018592104664e-03
-2.325000000000000000e+03,-7.703317763640003986e-03
-2.324000000000000000e+03,-7.700004508687896369e-03
-2.323000000000000000e+03,-7.696691253735796559e-03
-2.322000000000000000e+03,-7.693377998783694147e-03
-2.321000000000000000e+03,-7.690064743831590867e-03
-2.320000000000000000e+03,-7.686751488879490189e-03
-2.319000000000000000e+03,-7.683438233927389512e-03
-2.318000000000000000e+03,-7.680124978975288834e-03
-2.317000000000000000e+03,-7.676811724023189024e-03
-2.316000000000000000e+03,-7.673498469071088346e-03
-2.315000000000000000e+03,-7.670185214118987668e-03
-2.314000000000000000e+03,-7.666871959166886991e-03
-2.313000000000000000e+03,-7.663558704214786313e-03
-2.312000000000000000e+03,-7.660245449262686503e-03
-2.311000000000000000e+03,-7.656932194310585825e-03
-2.310000000000000000e+03,-7.653618939358481678e-03
-2.309000000000000000e+03,-7.650305684406377531e-03
-2.308000000000000000e+03,-7.646992429454273384e-03
-2.307000000000000000e+03,-7.643679174502169237e-03
-2.306000000000000000e+03,-7.640365919550065089e-03
-2.305000000000000000e+03,-7.637052664597961810e-03
-2.304000000000000000e+03,-7.633739409645847254e-03
-2.303000000000000000e+03,-7.630426154693747444e-03
-2.302000000000000000e+03,-7.627112899741646766e-03
-2.301000000000000000e+03,-7.623799644789546089e-03
-2.300000000000000000e+03,-7.620486389837445411e-03
-2.299000000000000000e+03,-7.617173134885344733e-03
-2.298000000000000000e+03,-7.613859879933244056e-03
-2.297000000000000000e+03,-7.610546624981144245e-03
-2.296000000000000000e+03,-7.607233370029043568e-03
-2.295000000000000000e+03,-7.603920115076942890e-03
-2.294000000000000000e+03,-7.600606860124838743e-03
-2.293000000000000000e+03,-7.597293605172734596e-03
-2.292000000000000000e+03,-7.593980350220630449e-03
-2.291000000000000000e+03,-7.590667095268527169e-03
-2.290000000000000000e+03,-7.587353840316423022e-03
-2.289000000000000000e+03,-7.584040585364319742e-03
-2.288000000000000000e+03,-7.580727330412219064e-03
-2.287000000000000000e+03,-7.577414075460118387e-03
-2.286000000000000000e+03,-7.574100820508017709e-03
-2.285000000000000000e+03,-7.570787565555910092e-03
-2.284000000000000000e+03,-7.567474310603802476e-03
-2.283000000000000000e+03,-7.564161055651695727e-03
-2.282000000000000000e+03,-7.560847800699588110e-03
-2.281000000000000000e+03,-7.557534545747480494e-03
-2.280000000000000000e+03,-7.554221290795372877e-03
-2.279000000000000000e+03,-7.550908035843265260e-03
-2.278000000000000000e+03,-7.547594780891161113e-03
-2.277000000000000000e+03,-7.544281525939056966e-03
-2.276000000000000000e+03,-7.540968270986952819e-03
-2.275000000000000000e+03,-7.537655016034848672e-03
-2.274000000000000000e+03,-7.534341761082746260e-03
-2.273000000000000000e+03,-7.531028506130643847e-03
-2.272000000000000000e+03,-7.527715251178543170e-03
-2.271000000000000000e+03,-7.524401996226428614e-03
-2.270000000000000000e+03,-7.521088741274314059e-03
-2.269000000000000000e+03,-7.517775486322213381e-03
-2.268000000000000000e+03,-7.514462231370112703e-03
-2.267000000000000000e+03,-7.511148976418012026e-03
-2.266000000000000000e+03,-7.507835721465911348e-03
-2.265000000000000000e+03,-7.504522466513811538e-03
-2.264000000000000000e+03,-7.501209211561710860e-03
-2.263000000000000000e+03,-7.497895956609610182e-03
-2.262000000000000000e+03,-7.494582701657509505e-03
-2.261000000000000000e+03,-7.491269446705408827e-03
-2.260000000000000000e+03,-7.487956191753309017e-03
-2.259000000000000000e+03,-7.484642936801208339e-03
-2.258000000000000000e+03,-7.481329681849105927e-03
-2.257000000000000000e+03,-7.478016426897002647e-03
-2.256000000000000000e+03,-7.474703171944874214e-03
-2.255000000000000000e+03,-7.471389916992787414e-03
-2.254000000000000000e+03,-7.468076662040686736e-03
-2.253000000000000000e+03,-7.464763407088579120e-03
-2.252000000000000000e+03,-7.461450152136471503e-03
-2.251000000000000000e+03,-7.458136897184364754e-03
-2.250000000000000000e+03,-7.454823642232257137e-03
-2.249000000000000000e+03,-7.451510387280149521e-03
-2.248000000000000000e+03,-7.448197132328041904e-03
-2.247000000000000000e+03,-7.444883877375934288e-03
-2.246000000000000000e+03,-7.441570622423830141e-03
-2.245000000000000000e+03,-7.438257367471725993e-03
-2.244000000000000000e+03,-7.434944112519621846e-03
-2.243000000000000000e+03,-7.431630857567517699e-03
-2.242000000000000000e+03,-7.428317602615413552e-03
