time,KE,GE,PE,H_total
0.965,0.5054997342181031,0.500105702421489,6.910160464343297e-06,1.0056123468000564
0.97,0.5055203391666259,0.5000850687309799,6.909505667441284e-06,1.0056123174032732
0.975,0.5055371168564794,0.5000680846257956,6.908772688785725e-06,1.0056121102549638
0.98,0.5055529407073224,0.5000518079083496,6.907999538665604e-06,1.0056116566152107
0.985,0.5055722668977177,0.5000317617624128,6.907222802742597e-06,1.0056109358829335
0.99,0.505600483466339,0.5000026411867358,6.906487696175273e-06,1.005610031140771
0.995,0.5056423761745744,0.4999598929923692,6.905859922516358e-06,1.005609175026866
1.0,0.5056997383081082,0.49990212050998906,6.905435789142655e-06,1.0056087642538865
1.0050000000000001,0.5057684992228395,0.4998339165325721,6.90534519330538e-06,1.0056093211006047
1.01,0.5058361283195406,0.4997683521865165,6.90574114707686e-06,1.0056113862472043
1.0150000000000001,0.5058803977859474,0.4997280367022341,6.906770296940362e-06,1.0056153412584785
1.02,0.5058707338959714,0.4997435386270542,6.908522112632084e-06,1.005621181045138
1.025,0.5057732113553756,0.499848161782004,6.910960344130517e-06,1.0056282840977238
1.03,0.5055596299604821,0.5000687111198837,6.9138485146829154e-06,1.0056352549288805
1.035,0.5052200197596945,0.5004129929317257,6.916690186746743e-06,1.0056399293816072
1.04,0.5047764528994025,0.5008562564356677,6.918712016851622e-06,1.005639628047087
1.045,0.5042944839096004,0.5013303035673926,6.918919928139118e-06,1.0056317063969211
1.05,0.5038873642621613,0.5017200982258695,6.916252678312198e-06,1.0056143787407092
1.055,0.5037079651072506,0.5018728184846064,6.909840227333792e-06,1.0055876934320842
1.06,0.5039246485402423,0.5016228806552474,6.899346384622554e-06,1.0055544285418743
1.065,0.5046804727577772,0.5008332344346748,6.885339434246004e-06,1.005520592531886
1.07,0.5060399635282813,0.4994483591798355,6.8695980551245084e-06,1.005495192306172
1.075,0.507933471536849,0.49754868028107957,6.85523378807455e-06,1.0054890070517168
1.08,0.5101144441451064,0.4953910084328251,6.846508334485143e-06,1.005512299086266
1.085,0.5121478765463741,0.4934169654713418,6.848255526660369e-06,1.0055716902732426
1.09,0.513446820953036,0.4922130967141606,6.86488973946122e-06,1.005666782556936
1.095,0.5133667347803553,0.492413779597976,6.899090854385331e-06,1.0057874134691858
1.1,0.5113544975230085,0.49455115018083134,6.950383973286106e-06,1.0059125980878132
1.105,0.5071317704718541,0.49887332450652777,7.013950496362593e-06,1.0060121089288783
1.11,0.5008746212171995,0.505169517183854,7.080077728957401e-06,1.0060512184787824
1.115,0.49333813962326534,0.5126531152368998,7.1346381223546005e-06,1.0059983894982876
1.12,0.4858717648472714,0.5199558381886117,7.160858812087873e-06,1.0058347638946952
1.125,0.480282727003754,0.5252735222807274,7.14239281812723e-06,1.0055633916772995
1.1300000000000001,0.47853295565464143,0.5266755192869099,7.067363493602798e-06,1.0052155423050448
1.135,0.4822961918638615,0.5225483074211836,6.932687622023492e-06,1.0048514319726671
1.1400000000000001,0.49244907520235004,0.5120976444944797,6.7476827155189685e-06,1.004553467379545
1.145,0.5086107525936455,0.49579436385439557,6.535834098591054e-06,1.0044116522821398
1.1500000000000001,0.5288664230431648,0.47563013715857216,6.333724920875269e-06,1.004502893926658
1.155,0.5497994340524205,0.4550624970411893,6.186559069931753e-06,1.0048681176526797
1.16,0.5669083019781481,0.43857829246791613,6.140403663197926e-06,1.0054927348497273
1.165,0.5754029079077869,0.43088735708300263,6.232132391797894e-06,1.0062964971231814
1.17,0.5712724427219967,0.4358587595839581,6.478878324071475e-06,1.007137681184279
1.175,0.5524199986974162,0.4554069537863941,6.869379650704659e-06,1.007833821863461
1.18,0.5195931411700608,0.48859674950154186,7.359711919569874e-06,1.0081972503835224
1.185,0.4768318339204481,0.5312396493796551,7.875408074416543e-06,1.0080793587081776
1.19,0.4312195874743764,0.5761860389307149,8.320865502570004e-06,1.0074139472705939
1.195,0.3918582615191317,0.6143815239339713,8.595380202759653e-06,1.0062483808333056
1.2,0.36816908503522155,0.6365747027871224,8.613437379355876e-06,1.0047524012597233
1.205,0.3678120506840605,0.635378137447661,8.325430590242285e-06,1.0031985135623118
1.21,0.39466330952667156,0.6072432084033912,7.734193159683873e-06,1.0019142521232225
1.215,0.4473488650983494,0.5538581957799142,6.902921271518453e-06,1.0012139637995352
1.22,0.518772655423423,0.48254554024199153,5.95136227854995e-06,1.001324147027693
1.225,0.5968956326735441,0.4054193064109092,5.039384522651606e-06,1.0023199784689758
1.23,0.6667498810100071,0.3373358621221865,4.339821545561926e-06,1.0040900829537391
1.235,0.713367137685379,0.29297034154656393,4.005184865255236e-06,1.0063414844168082
1.24,0.725039604991768,0.2836041156493623,4.134795005967841e-06,1.0086478554361362
1.245,0.6961855649205471,0.31434330397846644,4.749524994493585e-06,1.010533618424008
1.25,0.6291132518160171,0.3824577520187281,5.780382852873052e-06,1.011576784217598
1.2550000000000001,0.5341750686419365,0.4773251503655631,7.074648843002171e-06,1.0115072936563425
1.26,0.4281461206671744,0.5821224297500205,8.419688164251536e-06,1.010276970105359
1.2650000000000001,0.33107112440787617,0.6770018756634685,9.58064751962107e-06,1.0080825807188643
1.27,0.2622032216067373,0.7431203674820772,1.0344920369365006e-05,1.005333934009184
1.2750000000000001,0.23590929772460556,0.7666521223351093,1.0564356695488717e-05,1.0025719844164103
1.28,0.25846850535121624,0.7418756207782559,1.0186231237703572e-05,1.0003543123607097
1.285,0.32652083468302834,0.6726037629986624,9.266058025113652e-06,0.9991338637397158
1.29,0.42756379063427286,0.571587388067929,7.959049137695492e-06,0.9991591377513395
1.295,0.5424301882078569,0.4579826727140693,6.491553618483096e-06,1.0004193524755447
1.3,0.6492209693952676,0.3534214727178582,5.118147748209853e-06,1.0026475602608742
1.305,0.7278268906969211,0.27754989688300413,4.073176421649319e-06,1.005380860756347
1.31,0.7640364604394654,0.24402328387245992,3.526736809173445e-06,1.0080632710487345
1.315,0.7523283209171558,0.2578350204126642,3.5540746166243724e-06,1.0101668954044367
1.32,0.6967584245721328,0.31454069218525266,4.124377699783591e-06,1.0113032411350853
1.325,0.6097972908317021,0.4014972738042544,5.1107085482422854e-06,1.0112996753445047
1.33,0.5094400832475072,0.5007787200629028,6.318305026596289e-06,1.0102251216154365
1.335,0.4152891303423361,0.593065014327313,7.524723824957211e-06,1.008361669393474
1.34,0.3445078420244165,0.6616151713866579,8.523119151656724e-06,1.006131536530226
1.345,0.3085270068584132,0.6954624516921745,9.159758451815594e-06,1.0039986183090395
1.35,0.311164683097505,0.6911943948898762,9.358615854428405e-06,1.0023684366032357
1.355,0.34846329199828846,0.65303647260784,9.129050992922001e-06,1.0015088936571215
1.36,0.41014562077266875,0.5913534485978147,8.5563787957811e-06,1.0015076257492792
1.365,0.4822429754654593,0.520021224531762,7.778679917267816e-06,1.0022719786771386
1.37,0.5502309452193181,0.45332944427749683,6.95573310504895e-06,1.00356734522992
1.375,0.6019604010887438,0.40311471333267135,6.237004807851819e-06,1.0050813514262231
1.3800000000000001,0.6297883548110202,0.37670284195376014,5.735118292608528e-06,1.0064969318830732
