step,time_s,detector_value
766,7.66,4.2991027441212706e-07
767,7.67,4.2299762850488843e-07
768,7.68,4.1582486263503424e-07
769,7.69,4.083869183345638e-07
770,7.7,4.006786644863287e-07
771,7.71,3.926948965327335e-07
772,7.72,3.8443033567871237e-07
773,7.73,3.758796280889775e-07
774,7.74,3.670373440795348e-07
775,7.75,3.5789797730346233e-07
776,7.76,3.4845594393094944e-07
777,7.7700000000000005,3.3870558182359285e-07
778,7.78,3.286411497029485e-07
779,7.79,3.1825682631333746e-07
780,7.8,3.0754670957890525e-07
781,7.8100000000000005,2.9650481575493456e-07
782,7.82,2.8512507857341187e-07
783,7.83,2.734013483828493e-07
784,7.84,2.613273912823634e-07
785,7.8500000000000005,2.4889688825001416e-07
786,7.86,2.3610343426540665e-07
787,7.87,2.229405374265599e-07
788,7.88,2.0940161806104763e-07
789,7.890000000000001,1.954800078314163e-07
790,7.9,1.8116894883488668e-07
791,7.91,1.6646159269734566e-07
792,7.92,1.5135099966163653e-07
793,7.930000000000001,1.3583013767015567e-07
794,7.94,1.198918814417651e-07
795,7.95,1.03529011543031e-07
796,7.96,8.673421345379893e-08
797,7.97,6.950007662711743e-08
798,7.98,5.181909354352239e-08
799,7.99,3.3683658759695535e-08
800,8.0,1.5086067951511154e-08
801,8.01,-3.98148304851401e-09
802,8.02,-2.3526899219351845e-08
803,8.03,-4.355818732515823e-08
804,8.040000000000001,-6.408345689451509e-08
805,8.05,-8.511092120520071e-08
806,8.06,-1.0664889827446886e-07
807,8.07,-1.287058118548165e-07
808,8.08,-1.5129019243521888e-07
809,8.09,-1.744106782478097e-07
810,8.1,-1.9807601627998355e-07
811,8.11,-2.222950632918964e-07
812,8.120000000000001,-2.4707678683933903e-07
813,8.13,-2.724302663019576e-07
814,8.14,-2.983646939167941e-07
815,8.15,-3.248893758171194e-07
816,8.16,-3.5201373307652866e-07
817,8.17,-3.797473027582704e-07
818,8.18,-4.080997389697773e-07
819,8.19,-4.37080813922367e-07
820,8.2,-4.667004189960797e-07
821,8.21,-4.969685658096184e-07
822,8.22,-5.27895387295356e-07
823,8.23,-5.594911387793738e-07
824,8.24,-5.91766199066493e-07
825,8.25,-6.247310715302613e-07
826,8.26,-6.583963852078542e-07
827,8.27,-6.927728958998505e-07
828,8.28,-7.278714872748408e-07
829,8.290000000000001,-7.637031719788237e-07
830,8.3,-8.002790927493482e-07
831,8.31,-8.376105235343539e-07
832,8.32,-8.757088706156648e-07
833,8.33,-9.145856737370869e-07
834,8.34,-9.542526072370621e-07
835,8.35,-9.947214811858266e-07
836,8.36,-1.036004242527023e-06
837,8.370000000000001,-1.0781129762237136e-06
838,8.38,-1.1210599064087398e-06
839,8.39,-1.1648573975393728e-06
840,8.4,-1.2095179555562e-06
841,8.41,-1.2550542290461867e-06
842,8.42,-1.3014790104098566e-06
843,8.43,-1.3488052370325281e-06
844,8.44,-1.3970459924595466e-06
845,8.45,-1.4462145075754486e-06
846,8.46,-1.4963241617869923e-06
847,8.47,-1.547388484209991e-06
848,8.48,-1.599421154859879e-06
849,8.49,-1.652436005845944e-06
850,8.5,-1.7064470225691547e-06
851,8.51,-1.7614683449235117e-06
852,8.52,-1.81751426850085e-06
853,8.53,-1.8745992457990175e-06
854,8.540000000000001,-1.932737887433355e-06
855,8.55,-1.9919449633513985e-06
856,8.56,-2.0522354040507293e-06
857,8.57,-2.1136243017998853e-06
858,8.58,-2.176126911862257e-06
859,8.59,-2.2397586537228854e-06
860,8.6,-2.3045351123180706e-06
861,8.61,-2.3704720392677153e-06
862,8.620000000000001,-2.4375853541103046e-06
863,8.63,-2.505891145540442e-06
864,8.64,-2.5754056726488448e-06
865,8.65,-2.646145366164708e-06
866,8.66,-2.718126829700346e-06
867,8.67,-2.791366840998012e-06
868,8.68,-2.8658823531788004e-06
869,8.69,-2.9416904959935337e-06
870,8.700000000000001,-3.0188085770755328e-06
871,8.71,-3.0972540831951686e-06
872,8.72,-3.177044681516093e-06
873,8.73,-3.2581982208530404e-06
874,8.74,-3.3407327329310986e-06
875,8.75,-3.4246664336463345e-06
876,8.76,-3.510017724327668e-06
877,8.77,-3.596805192999883e-06
878,8.78,-3.685047615647656e-06
879,8.790000000000001,-3.7747639574804984e-06
880,8.8,-3.86597337419848e-06
881,8.81,-3.95869521325863e-06
882,8.82,-4.0529490151418825e-06
883,8.83,-4.1487545146204575e-06
884,8.84,-4.24613164202554e-06
885,8.85,-4.345100524515139e-06
886,8.86,-4.445681487342e-06
887,8.870000000000001,-4.547895055121433e-06
888,8.88,-4.65176195309894e-06
889,8.89,-4.757303108417492e-06
890,8.9,-4.864539651384335e-06
891,8.91,-4.973492916737175e-06
892,8.92,-5.084184444909621e-06
893,8.93,-5.196635983295728e-06
894,8.94,-5.310869487513509e-06
895,8.950000000000001,-5.4269071226672696e-06
896,8.96,-5.544771264608618e-06
897,8.97,-5.6644845011960036e-06
898,8.98,-5.786069633552634e-06
899,8.99,-5.909549677322622e-06
900,9.0,-6.034947863925206e-06
901,9.01,-6.162287641806889e-06
902,9.02,-6.291592677691344e-06
903,9.03,-6.4228868578269126e-06
904,9.040000000000001,-6.556194289231562e-06
905,9.05,-6.691539300935106e-06
906,9.06,-6.8289464452185495e-06
907,9.07,-6.968440498850381e-06
908,9.08,-7.1100464643196386e-06
909,9.09,-7.253789571065593e-06
910,9.1,-7.399695276703858e-06
911,9.11,-7.547789268248771e-06
912,9.120000000000001,-7.698097463331852e-06
913,9.13,-7.850646011416173e-06
914,9.14,-8.005461295006449e-06
915,9.15,-8.16256993085468e-06
916,9.16,-8.321998771161142e-06
917,9.17,-8.48377490477056e-06
918,9.18,-8.64792565836326e-06
919,9.19,-8.814478597641113e-06
920,9.200000000000001,-8.983461528508079e-06
921,9.21,-9.154902498245168e-06
922,9.22,-9.328829796679594e-06
923,9.23,-9.505271957347951e-06
924,9.24,-9.684257758653198e-06
925,9.25,-9.865816225015244e-06
926,9.26,-1.0049976628014945e-05
927,9.27,-1.0236768487531291e-05
928,9.28,-1.0426221572871582e-05
929,9.290000000000001,-1.0618365903894378e-05
930,9.3,-1.0813231752125016e-05
931,9.31,-1.1010849641863468e-05
932,9.32,-1.1211250351284337e-05
933,9.33,-1.1414464913528756e-05
934,9.34,-1.1620524617787987e-05
935,9.35,-1.1829461010378477e-05
936,9.36,-1.2041305895808164e-05
937,9.370000000000001,-1.2256091337833788e-05
938,9.38,-1.2473849660508999e-05
939,9.39,-1.2694613449223001e-05
940,9.4,-1.291841555172953e-05
941,9.41,-1.31452890791659e-05
942,9.42,-1.3375267407061917e-05
943,9.43,-1.3608384176338368e-05
944,9.44,-1.3844673294294902e-05
945,9.450000000000001,-1.4084168935587012e-05
946,9.46,-1.4326905543191897e-05
947,9.47,-1.4572917829362946e-05
948,9.48,-1.4822240776572597e-05
949,9.49,-1.507490963844332e-05
950,9.5,-1.5330959940666464e-05
951,9.51,-1.5590427481908715e-05
952,9.52,-1.5853348334705917e-05
953,9.53,-1.6119758846343963e-05
954,9.540000000000001,-1.6389695639726536e-05
955,9.55,-1.66631956142294e-05
956,9.56,-1.6940295946541003e-05
957,9.57,-1.7221034091489085e-05
958,9.58,-1.750544778285307e-05
959,9.59,-1.779357503416192e-05
960,9.6,-1.808545413947721e-05
961,9.61,-1.8381123674161145e-05
962,9.620000000000001,-1.86806224956292e-05
963,9.63,-1.8983989744087158e-05
964,9.64,-1.9291264843252237e-05
965,9.65,-1.9602487501058e-05
966,9.66,-1.9917697710342808e-05
967,9.67,-2.023693574952147e-05
968,9.68,-2.0560242183239862e-05
969,9.69,-2.0887657863012172e-05
970,9.700000000000001,-2.1219223927840488e-05
971,9.71,-2.1554981804816447e-05
972,9.72,-2.189497320970463e-05
973,9.73,-2.223924014750742e-05
974,9.74,-2.258782491301099e-05
975,9.75,-2.294077009131214e-05
976,9.76,-2.329811855832569e-05
977,9.77,-2.3659913481272065e-05
978,9.78,-2.402619831914483e-05
979,9.790000000000001,-2.4397016823157817e-05
980,9.8,-2.4772413037171525e-05
981,9.81,-2.5152431298098533e-05
982,9.82,-2.5537116236287532e-05
983,9.83,-2.5926512775885716e-05
984,9.84,-2.6320666135179174e-05
985,9.85,-2.671962182691098e-05
986,9.86,-2.712342565857664e-05
987,9.870000000000001,-2.7532123732696598e-05
988,9.88,-2.7945762447065418e-05
989,9.89,-2.8364388494977373e-05
990,9.9,-2.8788048865428068e-05
991,9.91,-2.921679084329177e-05
992,9.92,-2.965066200947412e-05
993,9.93,-3.0089710241039893e-05
994,9.94,-3.053398371131542e-05
995,9.950000000000001,-3.098353088996544e-05
996,9.96,-3.143840054304385e-05
997,9.97,-3.189864173301826e-05
998,9.98,-3.236430381876777e-05
999,9.99,-3.2835436455553766e-05
1000,10.0,-3.331208959496335e-05
1001,10.01,-3.3794313484825015e-05
1002,10.02,-3.4282158669096296e-05
1003,10.03,-3.477567598772292e-05
1004,10.040000000000001,-3.527491657646925e-05
1005,10.05,-3.577993186671953e-05
1006,10.06,-3.629077358524964e-05
1007,10.07,-3.680749375396902e-05
1008,10.08,-3.733014468963236e-05
1009,10.09,-3.785877900352068e-05
1010,10.1,-3.83934496010915e-05
1011,10.11,-3.893420968159767e-05
1012,10.120000000000001,-3.9481112737674546e-05
1013,10.13,-4.00342125548951e-05
1014,10.14,-4.0593563211292636e-05
1015,10.15,-4.1159219076850665e-05
1016,10.16,-4.17312348129597e-05
1017,10.17,-4.2309665371840474e-05
1018,10.18,-4.2894565995933233e-05
1019,10.19,-4.34859922172528e-05
1020,10.200000000000001,-4.408399985670894e-05
1021,10.21,-4.4688645023391724e-05
1022,10.22,-4.529998411382144e-05
1023,10.23,-4.591807381116276e-05
1024,10.24,-4.654297108440267e-05
1025,10.25,-4.717473318749192e-05
1026,10.26,-4.7813417658449456e-05
1027,10.27,-4.845908231842961e-05
1028,10.28,-4.9111785270751526e-05
1029,10.290000000000001,-4.977158489989051e-05
1030,10.3,-5.043853987043093e-05
1031,10.31,-5.11127091259802e-05
1032,10.32,-5.179415188804355e-05
1033,10.33,-5.2482927654859155e-05
1034,10.34,-5.317909620019322e-05
1035,10.35,-5.3882717572094636e-05
1036,10.36,-5.459385209160886e-05
1037,10.370000000000001,-5.5312560351450545e-05
1038,10.38,-5.6038903214634643e-05
1039,10.39,-5.677294181306544e-05
1040,10.4,-5.751473754608329e-05
1041,10.41,-5.826435207896851e-05
1042,10.42,-5.902184734140217e-05
1043,10.43,-5.9787285525883294e-05
1044,10.44,-6.0560729086102075e-05
1045,10.450000000000001,-6.134224073526882e-05
1046,10.46,-6.213188344439809e-05
1047,10.47,-6.292972044054768e-05
1048,10.48,-6.373581520501218e-05
1049,10.49,-6.455023147147043e-05
1050,10.5,-6.537303322408685e-05
1051,10.51,-6.620428469556585e-05
1052,10.52,-6.704405036515926e-05
1053,10.53,-6.789239495662622e-05
1054,10.540000000000001,-6.874938343614511e-05
1055,10.55,-6.961508101017722e-05
1056,10.56,-7.04895531232817e-05
1057,10.57,-7.137286545588142e-05
1058,10.58,-7.226508392197935e-05
1059,10.59,-7.316627466682503e-05
1060,10.6,-7.407650406453078e-05
1061,10.61,-7.499583871563721e-05
1062,10.620000000000001,-7.592434544462766e-05
1063,10.63,-7.686209129739123e-05
1064,10.64,-7.78091435386339e-05
1065,10.65,-7.876556964923739e-05
1066,10.66,-7.973143732356544e-05
1067,10.67,-8.070681446671698e-05
1068,10.68,-8.169176919172597e-05
1069,10.69,-8.268636981670733e-05
1070,10.700000000000001,-8.369068486194876e-05
1071,10.71,-8.470478304694789e-05
1072,10.72,-8.572873328739449e-05
1073,10.73,-8.676260469209733e-05
1074,10.74,-8.780646655985529e-05
1075,10.75,-8.886038837627228e-05
1076,10.76,-8.992443981051571e-05
1077,10.77,-9.099869071201806e-05
1078,10.78,-9.208321110712108e-05
1079,10.790000000000001,-9.317807119566244e-05
1080,10.8,-9.428334134750432e-05
1081,10.81,-9.53990920990035e-05
1082,10.82,-9.652539414942278e-05
1083,10.83,-9.766231835728312e-05
1084,10.84,-9.880993573665637e-05
1085,10.85,-9.996831745339792e-05
1086,10.86,-0.00010113753482131926
1087,10.870000000000001,-0.00010231765929829975
1088,10.88,-0.00010350876248233745
1089,10.89,-0.00010471091610753852
1090,10.9,-0.00010592419204004496
1091,10.91,-0.00010714866227390015
1092,10.92,-0.00010838439892685204
1093,10.93,-0.00010963147423609342
1094,10.94,-0.00011088996055393911
1095,10.950000000000001,-0.00011215993034343953
1096,10.96,-0.00011344145617393051
1097,10.97,-0.00011473461071651881
1098,10.98,-0.00011603946673950306
1099,10.99,-0.00011735609710372988
1100,11.0,-0.00011868457475788461
1101,11.01,-0.00012002497273371666
1102,11.02,-0.00012137736414119868
1103,11.03,-0.00012274182216361973
1104,11.040000000000001,-0.00012411842005261166
1105,11.05,-0.0001255072311231087
1106,11.06,-0.00012690832874823977
1107,11.07,-0.00012832178635415324
1108,11.08,-0.00012974767741477384
1109,11.09,-0.00013118607544649133
1110,11.1,-0.00013263705400278067
1111,11.11,-0.0001341006866687534
1112,11.120000000000001,-0.00013557704705563996
1113,11.13,-0.0001370662087952024
1114,11.14,-0.00013856824553407763
1115,11.15,-0.00014008323092805038
1116,11.16,-0.0001416112386362561
1117,11.17,-0.00014315234231531307
1118,11.18,-0.0001447066156133837
1119,11.19,-0.00014627413216416476
1120,11.200000000000001,-0.00014785496558080598
1121,11.21,-0.00014944918944975708
1122,11.22,-0.0001510568773245427
1123,11.23,-0.00015267810271946526
1124,11.24,-0.00015431293910323505
1125,11.25,-0.00015596145989252777
1126,11.26,-0.00015762373844546896
1127,11.27,-0.00015929984805504514
1128,11.28,-0.00016098986194244144
1129,11.290000000000001,-0.0001626938532503055
1130,11.3,-0.00016441189503593737
1131,11.31,-0.00016614406026440513
1132,11.32,-0.00016789042180158614
1133,11.33,-0.00016965105240713353
1134,11.34,-0.00017142602472736785
1135,11.35,-0.00017321541128809364
1136,11.36,-0.0001750192844873406
1137,11.370000000000001,-0.00017683771658802937
1138,11.38,-0.0001786707797105614
1139,11.39,-0.00018051854582533324
1140,11.4,-0.00018238108674517432
1141,11.41,-0.00018425847411770885
1142,11.42,-0.000186150779417641
1143,11.43,-0.0001880580739389636
1144,11.44,-0.00018998042878709006
1145,11.450000000000001,-0.0001919179148709092
1146,11.46,-0.00019387060289476315
1147,11.47,-0.00019583856335034792
1148,11.48,-0.00019782186650853657
1149,11.49,-0.0001998205824111249
1150,11.5,-0.00020183478086249946
1151,11.51,-0.00020386453142122774
1152,11.52,-0.00020590990339157053
1153,11.53,-0.00020797096581491622
1154,11.540000000000001,-0.00021004778746113698
1155,11.55,-0.00021214043681986678
1156,11.56,-0.00021424898209170099
1157,11.57,-0.0002163734911793177
1158,11.58,-0.00021851403167852043
1159,11.59,-0.00022067067086920246
1160,11.6,-0.00022284347570623235
1161,11.61,-0.0002250325128102609
1162,11.620000000000001,-0.00022723784845844937
1163,11.63,-0.00022945954857511887
1164,11.64,-0.00023169767872232097
1165,11.65,-0.00023395230409032944
1166,11.66,-0.00023622348948805315
1167,11.67,-0.00023851129933337003
1168,11.68,-0.00024081579764338213
1169,11.69,-0.00024313704802459183
1170,11.700000000000001,-0.00024547511366299903
1171,11.71,-0.00024783005731411964
1172,11.72,-0.00025020194129292503
1173,11.73,-0.00025259082746370267
1174,11.74,-0.000254996777229838
1175,11.75,-0.0002574198515235176
1176,11.76,-0.00025986011079535346
1177,11.77,-0.0002623176150039288
1178,11.78,-0.0002647924236052651
1179,11.790000000000001,-0.0002672845955422108
1180,11.8,-0.0002697941892337516
1181,11.81,-0.00027232126256424206
1182,11.82,-0.0002748658728725594
1183,11.83,-0.000277428076941179
1184,11.84,-0.00028000793098517185
1185,11.85,-0.00028260549064112425
1186,11.86,-0.0002852208109559795
1187,11.870000000000001,-0.0002878539463758022
1188,11.88,-0.0002905049507344651
1189,11.89,-0.0002931738772422585
1190,11.9,-0.00029586077847442284
1191,11.91,-0.0002985657063596037
1192,11.92,-0.000301288712168231
1193,11.93,-0.00030402984650082065
1194,11.94,-0.0003067891592762006
1195,11.950000000000001,-0.00030956669971966036
1196,11.96,-0.0003123625163510247
1197,11.97,-0.0003151766569726517
1198,11.98,-0.0003180091686573553
1199,11.99,-0.0003208600977362527
1200,12.0,-0.00032372948978653704
1201,12.01,-0.000326617389619175
1202,12.02,-0.0003295238412665305
1203,12.030000000000001,-0.0003324488879699139
1204,12.040000000000001,-0.00033539257216705804
1205,12.05,-0.00033835493547952004
1206,12.06,-0.00034133601870001064
1207,12.07,-0.0003443358617796504
1208,12.08,-0.0003473545038151535
1209,12.09,-0.0003503919830359397
1210,12.1,-0.0003534483367911739
1211,12.11,-0.00035652360153673533
1212,12.120000000000001,-0.00035961781282211475
1213,12.13,-0.00036273100527724184
1214,12.14,-0.00036586321259924194
1215,12.15,-0.0003690144675391233
1216,12.16,-0.00037218480188839473
1217,12.17,-0.00037537424646561483
1218,12.18,-0.00037858283110287226
1219,12.19,-0.00038181058463219824
1220,12.200000000000001,-0.00038505753487191164
1221,12.21,-0.00038832370861289686
1222,12.22,-0.00039160913160481527
1223,12.23,-0.00039491382854225053
1224,12.24,-0.00039823782305078856
1225,12.25,-0.00040158113767303235
1226,12.26,-0.00040494379385455235
1227,12.27,-0.000408325811929773
1228,12.280000000000001,-0.0004117272111077959
1229,12.290000000000001,-0.00041514800945816006
1230,12.3,-0.0004185882238965403
1231,12.31,-0.0004220478701703837
1232,12.32,-0.00042552696284448515
1233,12.33,-0.0004290255152865027
1234,12.34,-0.00043254353965241295
1235,12.35,-0.0004360810468719075
1236,12.36,-0.00043963804663373085
1237,12.370000000000001,-0.00044321454737096045
1238,12.38,-0.00044681055624622986
1239,12.39,-0.00045042607913689536
1240,12.4,-0.0004540611206201468
1241,12.41,-0.0004577156839580635
1242,12.42,-0.0004613897710826159
1243,12.43,-0.0004650833825806137
1244,12.44,-0.00046879651767860094
1245,12.450000000000001,-0.0004725291742276995
1246,12.46,-0.00047628134868840096
1247,12.47,-0.00048005303611530815
1248,12.48,-0.000483844230141827
1249,12.49,-0.0004876549229648096
1250,12.5,-0.0004914851053291489
1251,12.51,-0.0004953347665123268
1252,12.52,-0.000499203894308915
1253,12.530000000000001,-0.0005030924750150318
1254,12.540000000000001,-0.0005070004934127522
1255,12.55,-0.0005109279327544765
1256,12.56,-0.0005148747747472542
1257,12.57,-0.0005188409995370672
1258,12.58,-0.0005228265856930711
1259,12.59,-0.0005268315101917974
1260,12.6,-0.0005308557484013156
1261,12.61,-0.0005348992740653578
1262,12.620000000000001,-0.0005389620592874056
1263,12.63,-0.0005430440745147415
1264,12.64,-0.0005471452885224641
1265,12.65,-0.0005512656683974702
1266,12.66,-0.0005554051795224027
1267,12.67,-0.0005595637855595674
1268,12.68,-0.0005637414484348176
1269,12.69,-0.0005679381283214095
1270,12.700000000000001,-0.0005721537836238285
1271,12.71,-0.0005763883709615873
1272,12.72,-0.0005806418451529977
1273,12.73,-0.0005849141591989163
1274,12.74,-0.0005892052642664658
1275,12.75,-0.0005935151096727335
1276,12.76,-0.0005978436428684469
1277,12.77,-0.000602190809421628
1278,12.780000000000001,-0.0006065565530012288
1279,12.790000000000001,-0.0006109408153607469
1280,12.8,-0.0006153435363218248
1281,12.81,-0.0006197646537578315
1282,12.82,-0.0006242041035774304
1283,12.83,-0.0006286618197081328
1284,12.84,-0.0006331377340798387
1285,12.85,-0.0006376317766083664
1286,12.86,-0.0006421438751789728
1287,12.870000000000001,-0.0006466739556298636
1288,12.88,-0.0006512219417356976
1289,12.89,-0.0006557877551910837
1290,12.9,-0.0006603713155940742
1291,12.91,-0.0006649725404296535
1292,12.92,-0.0006695913450532261
1293,12.93,-0.0006742276426741027
1294,12.94,-0.000678881344338988
1295,12.950000000000001,-0.0006835523589154694
1296,12.96,-0.0006882405930755108
1297,12.97,-0.0006929459512789499
1298,12.98,-0.0006976683357570025
1299,12.99,-0.0007024076464957749
1300,13.0,-0.0007071637812197846
1301,13.01,-0.0007119366353754926
1302,13.02,-0.0007167261021148475
1303,13.030000000000001,-0.0007215320722788435
1304,13.040000000000001,-0.0007263544343810936
1305,13.05,-0.0007311930745914194
1306,13.06,-0.0007360478767194591
1307,13.07,-0.0007409187221982954
1308,13.08,-0.0007458054900681053
1309,13.09,-0.0007507080569598317
1310,13.1,-0.0007556262970788803
1311,13.11,-0.0007605600821888426
1312,13.120000000000001,-0.0007655092815952465
1313,13.13,-0.0007704737621293358
1314,13.14,-0.0007754533881318814
1315,13.15,-0.0007804480214370245
1316,13.16,-0.0007854575213561543
1317,13.17,-0.0007904817446618215
1318,13.18,-0.0007955205455716896
1319,13.19,-0.0008005737757325252
1320,13.200000000000001,-0.0008056412842042292
1321,13.21,-0.0008107229174439111
1322,13.22,-0.0008158185192900073
1323,13.23,-0.0008209279309464455
1324,13.24,-0.0008260509909668574
1325,13.25,-0.0008311875352388407
1326,13.26,-0.0008363373969682721
1327,13.27,-0.0008415004066636744
1328,13.280000000000001,-0.0008466763921206379
1329,13.290000000000001,-0.0008518651784062984
1330,13.3,-0.0008570665878438741
1331,13.31,-0.0008622804399972633
1332,13.32,-0.0008675065516557032
1333,13.33,-0.0008727447368184934
1334,13.34,-0.0008779948066797857
1335,13.35,-0.0008832565696134405
1336,13.36,-0.0008885298311579543
1337,13.370000000000001,-0.0008938143940014572
1338,13.38,-0.0008991100579667847
1339,13.39,-0.0009044166199966252
1340,13.4,-0.0009097338741387432
1341,13.41,-0.0009150616115312829
1342,13.42,-0.0009203996203881527
1343,13.43,-0.0009257476859844923
1344,13.44,-0.0009311055906422249
1345,13.450000000000001,-0.0009364731137156964
1346,13.46,-0.0009418500315774033
1347,13.47,-0.0009472361176038115
1348,13.48,-0.0009526311421612683
1349,13.49,-0.0009580348725920085
1350,13.5,-0.0009634470732002577
1351,13.51,-0.0009688675052384346
1352,13.52,-0.000974295926893454
1353,13.530000000000001,-0.0009797320932731326
1354,13.540000000000001,-0.0009851757563926998
1355,13.55,-0.0009906266651614154
1356,13.56,-0.0009960845653692962
1357,13.57,-0.0010015491996739543
1358,13.58,-0.0010070203075875472
1359,13.59,-0.0010124976254638448
1360,13.6,-0.0010179808864854123
1361,13.61,-0.0010234698206509133
1362,13.620000000000001,-0.0010289641547625338
1363,13.63,-0.0010344636124135303
1364,13.64,-0.0010399679139759031
1365,13.65,-0.001045476776588198
1366,13.66,-0.0010509899141434374
1367,13.67,-0.001056507037277183
1368,13.68,-0.0010620278533557343
1369,13.69,-0.0010675520664644616
1370,13.700000000000001,-0.0010730793773962787
1371,13.71,-0.0010786094836402558
1372,13.72,-0.0010841420793703748
1373,13.73,-0.0010896768554344302
1374,13.74,-0.0010952134993430767
1375,13.75,-0.0011007516952590262
1376,13.76,-0.0011062911239863964
1377,13.77,-0.0011118314629602127
1378,13.780000000000001,-0.001117372386236066
1379,13.790000000000001,-0.0011229135644799293
1380,13.8,-0.0011284546649581327
1381,13.81,-0.001133995351527503
1382,13.82,-0.001139535284625666
1383,13.83,-0.0011450741212615176
1384,13.84,-0.0011506115150058615
1385,13.85,-0.0011561471159822203
1386,13.86,-0.0011616805708578191
1387,13.870000000000001,-0.0011672115228347445
1388,13.88,-0.001172739611641282
1389,13.89,-0.0011782644735234338
1390,13.9,-0.001183785741236618
1391,13.91,-0.001189303044037553
1392,13.92,-0.0011948160076763288
1393,13.93,-0.001200324254388667
1394,13.94,-0.0012058274028883724
1395,13.950000000000001,-0.0012113250683599773
1396,13.96,-0.0012168168624515827
1397,13.97,-0.0012223023932678967
1398,13.98,-0.0012277812653634734
1399,13.99,-0.0012332530797361538
1400,14.0,-0.0012387174338207118
1401,14.01,-0.0012441739214827077
1402,14.02,-0.0012496221330125493
1403,14.030000000000001,-0.0012550616551197653
1404,14.040000000000001,-0.0012604920709274928
1405,14.05,-0.0012659129599671799
1406,14.06,-0.0012713238981735065
1407,14.07,-0.0012767244578795257
1408,14.08,-0.0012821142078120273
1409,14.09,-0.0012874927130871268
1410,14.1,-0.0012928595352060803
1411,14.11,-0.0012982142320513302
1412,14.120000000000001,-0.0013035563578827807
1413,14.13,-0.001308885463334308
1414,14.14,-0.0013142010954105062
1415,14.15,-0.0013195027974836706
1416,14.16,-0.0013247901092910228
1417,14.17,-0.0013300625669321765
1418,14.18,-0.0013353197028668495
1419,14.19,-0.001340561045912822
1420,14.200000000000001,-0.0013457861212441437
1421,14.21,-0.0013509944503895925
1422,14.22,-0.0013561855512313871
1423,14.23,-0.0013613589380041546
1424,14.24,-0.0013665141212941558
1425,14.25,-0.0013716506080387713
1426,14.26,-0.0013767679015262491
1427,14.27,-0.001381865501395717
1428,14.280000000000001,-0.0013869429036374606
1429,14.290000000000001,-0.0013919996005934709
1430,14.3,-0.0013970350809582618
1431,14.31,-0.0014020488297799615
1432,14.32,-0.0014070403284616774
1433,14.33,-0.0014120090547631394
1434,14.34,-0.0014169544828026219
1435,14.35,-0.0014218760830591467
1436,14.36,-0.0014267733223749701
1437,14.370000000000001,-0.0014316456639583551
1438,14.38,-0.0014364925673866307
1439,14.39,-0.0014413134886095411
1440,14.4,-0.0014461078799528873
1441,14.41,-0.001450875190122461
1442,14.42,-0.0014556148642082755
1443,14.43,-0.0014603263436890929
1444,14.44,-0.0014650090664372528
1445,14.450000000000001,-0.0014696624667238014
1446,14.46,-0.0014742859752239245
1447,14.47,-0.0014788790190226873
1448,14.48,-0.0014834410216210802
1449,14.49,-0.001487971402942376
1450,14.5,-0.0014924695793387967
1451,14.51,-0.0014969349635984962
1452,14.52,-0.0015013669649528562
1453,14.530000000000001,-0.0015057649890841004
1454,14.540000000000001,-0.0015101284381332282
1455,14.55,-0.001514456710708269
1456,14.56,-0.0015187492018928599
1457,14.57,-0.001523005303255147
1458,14.58,-0.0015272244028570153
1459,14.59,-0.0015314058852636456
1460,14.6,-0.0015355491315534018
1461,14.61,-0.0015396535193280508
1462,14.620000000000001,-0.0015437184227233157
1463,14.63,-0.001547743212419765
1464,14.64,-0.001551727255654039
1465,14.65,-0.001555669916230415
1466,14.66,-0.0015595705545327133
1467,14.67,-0.0015634285275365457
1468,14.68,-0.0015672431888219087
1469,14.69,-0.0015710138885861216
1470,14.700000000000001,-0.0015747399736571123
1471,14.71,-0.0015784207875070523
1472,14.72,-0.0015820556702663422
1473,14.73,-0.0015856439587379496
1474,14.74,-0.0015891849864121004
1475,14.75,-0.001592678083481326
1476,14.76,-0.0015961225768558664
1477,14.77,-0.0015995177901794331
1478,14.780000000000001,-0.0016028630438453307
1479,14.790000000000001,-0.00160615765501294
1480,14.8,-0.0016094009376245637
1481,14.81,-0.0016125922024226376
1482,14.82,-0.0016157307569673056
1483,14.83,-0.0016188159056543623
1484,14.84,-0.0016218469497335647
1485,14.85,-0.0016248231873273128
1486,14.86,-0.001627743913449701
1487,14.870000000000001,-0.0016306084200259422
1488,14.88,-0.0016334159959121655
1489,14.89,-0.0016361659269155885
1490,14.9,-0.0016388574958150657
1491,14.91,-0.001641489982382014
1492,14.92,-0.0016440626634017163
1493,14.93,-0.0016465748126950057
1494,14.94,-0.0016490257011403293
1495,14.950000000000001,-0.001651414596696194
1496,14.96,-0.0016537407644239954
1497,14.97,-0.001656003466511231
1498,14.98,-0.0016582019622950971
1499,14.99,-0.0016603355082864728
1500,15.0,-0.0016624033581942902
1501,15.01,-0.001664404762950293
1502,15.02,-0.0016663389707341832
1503,15.030000000000001,-0.0016682052269991583
1504,15.040000000000001,-0.0016700027744978383
1505,15.05,-0.0016717308533085846
1506,15.06,-0.0016733887008622103
1507,15.07,-0.0016749755519690848
1508,15.08,-0.0016764906388466304
1509,15.09,-0.0016779331911472154
1510,15.1,-0.0016793024359864402
1511,15.11,-0.0016805975979718212
