t,E_sum_sq,rel_drift
4.975000000000000533e+00,2.214854581343691819e+01,3.039417669995362671e-04
5.000000000000000000e+00,2.214854581344215489e+01,3.039417672360435327e-04
5.025000000000000355e+00,2.214854581344625473e+01,3.039417674212059107e-04
5.050000000000000711e+00,2.214854581344945927e+01,3.039417675659342156e-04
5.075000000000000178e+00,2.214854581345197104e+01,3.039417676793742889e-04
5.100000000000000533e+00,2.214854581345392504e+01,3.039417677676232500e-04
5.125000000000000000e+00,2.214854581345545270e+01,3.039417678366179189e-04
5.150000000000000355e+00,2.214854581345663576e+01,3.039417678900486488e-04
5.175000000000000711e+00,2.214854581345755591e+01,3.039417679316059012e-04
5.200000000000000178e+00,2.214854581345827000e+01,3.039417679638569043e-04
5.225000000000000533e+00,2.214854581345882423e+01,3.039417679888875004e-04
5.250000000000000000e+00,2.214854581345925766e+01,3.039417680084627164e-04
5.275000000000000355e+00,2.214854581345958451e+01,3.039417680232243458e-04
5.300000000000000711e+00,2.214854581345983675e+01,3.039417680346164917e-04
5.325000000000000178e+00,2.214854581346003570e+01,3.039417680436018714e-04
5.350000000000000533e+00,2.214854581346019202e+01,3.039417680506617623e-04
5.375000000000000000e+00,2.214854581346030216e+01,3.039417680556358108e-04
5.400000000000000355e+00,2.214854581346039453e+01,3.039417680598076039e-04
5.425000000000000711e+00,2.214854581346046558e+01,3.039417680630166255e-04
5.450000000000000178e+00,2.214854581346051532e+01,3.039417680652629840e-04
5.475000000000000533e+00,2.214854581346055795e+01,3.039417680671884186e-04
5.500000000000000000e+00,2.214854581346058993e+01,3.039417680686324675e-04
5.525000000000000355e+00,2.214854581346061835e+01,3.039417680699161087e-04
5.550000000000000711e+00,2.214854581346063256e+01,3.039417680705579022e-04
5.575000000000000178e+00,2.214854581346064677e+01,3.039417680711997498e-04
5.600000000000000533e+00,2.214854581346065743e+01,3.039417680716810814e-04
5.625000000000000000e+00,2.214854581346066098e+01,3.039417680718415433e-04
5.650000000000000355e+00,2.214854581346067164e+01,3.039417680723228749e-04
5.675000000000000711e+00,2.214854581346067519e+01,3.039417680724833368e-04
5.700000000000000178e+00,2.214854581346067874e+01,3.039417680726437987e-04
5.725000000000000533e+00,2.214854581346067874e+01,3.039417680726437987e-04
5.750000000000000000e+00,2.214854581346067874e+01,3.039417680726437987e-04
5.775000000000000355e+00,2.214854581346068585e+01,3.039417680729647226e-04
5.800000000000000711e+00,2.214854581346068230e+01,3.039417680728042606e-04
5.825000000000000178e+00,2.214854581346068585e+01,3.039417680729647226e-04
5.850000000000000533e+00,2.214854581346068585e+01,3.039417680729647226e-04
5.875000000000000000e+00,2.214854581346068585e+01,3.039417680729647226e-04
5.900000000000000355e+00,2.214854581346068940e+01,3.039417680731251303e-04
5.925000000000000711e+00,2.214854581346069295e+01,3.039417680732855922e-04
5.950000000000000178e+00,2.214854581346069295e+01,3.039417680732855922e-04
5.975000000000000533e+00,2.214854581346068940e+01,3.039417680731251303e-04
6.000000000000000000e+00,2.214854581346069295e+01,3.039417680732855922e-04
6.025000000000000355e+00,2.214854581346069295e+01,3.039417680732855922e-04
6.050000000000000711e+00,2.214854581346068940e+01,3.039417680731251303e-04
6.075000000000000178e+00,2.214854581346068940e+01,3.039417680731251303e-04
6.100000000000000533e+00,2.214854581346068585e+01,3.039417680729647226e-04
6.125000000000000000e+00,2.214854581346068585e+01,3.039417680729647226e-04
6.150000000000000355e+00,2.214854581346068230e+01,3.039417680728042606e-04
6.175000000000000711e+00,2.214854581346067519e+01,3.039417680724833368e-04
6.200000000000000178e+00,2.214854581346067519e+01,3.039417680724833368e-04
6.225000000000000533e+00,2.214854581346067164e+01,3.039417680723228749e-04
6.250000000000000000e+00,2.214854581346066809e+01,3.039417680721624129e-04
6.275000000000000355e+00,2.214854581346066098e+01,3.039417680718415433e-04
6.300000000000000711e+00,2.214854581346066098e+01,3.039417680718415433e-04
6.325000000000000178e+00,2.214854581346065743e+01,3.039417680716810814e-04
6.350000000000000533e+00,2.214854581346065387e+01,3.039417680715206195e-04
6.375000000000000000e+00,2.214854581346064677e+01,3.039417680711997498e-04
6.400000000000000355e+00,2.214854581346064322e+01,3.039417680710392879e-04
6.425000000000000711e+00,2.214854581346063966e+01,3.039417680708788260e-04
6.450000000000000178e+00,2.214854581346063611e+01,3.039417680707183641e-04
6.475000000000000533e+00,2.214854581346062901e+01,3.039417680703974402e-04
6.500000000000000000e+00,2.214854581346062545e+01,3.039417680702370325e-04
6.525000000000000355e+00,2.214854581346061835e+01,3.039417680699161087e-04
6.550000000000000711e+00,2.214854581346062190e+01,3.039417680700765706e-04
6.575000000000000178e+00,2.214854581346061480e+01,3.039417680697556468e-04
6.600000000000000533e+00,2.214854581346061124e+01,3.039417680695951848e-04
6.625000000000000000e+00,2.214854581346060769e+01,3.039417680694347229e-04
6.650000000000000355e+00,2.214854581346060414e+01,3.039417680692743152e-04
6.675000000000000711e+00,2.214854581346059348e+01,3.039417680687929294e-04
6.700000000000000178e+00,2.214854581346059703e+01,3.039417680689533914e-04
6.725000000000000533e+00,2.214854581346058637e+01,3.039417680684720056e-04
6.750000000000000000e+00,2.214854581346058637e+01,3.039417680684720056e-04
6.775000000000000355e+00,2.214854581346057927e+01,3.039417680681511360e-04
6.800000000000000711e+00,2.214854581346056861e+01,3.039417680676697502e-04
6.825000000000000178e+00,2.214854581346056861e+01,3.039417680676697502e-04
6.850000000000000533e+00,2.214854581346056506e+01,3.039417680675092883e-04
6.875000000000000000e+00,2.214854581346055795e+01,3.039417680671884186e-04
6.900000000000000355e+00,2.214854581346055085e+01,3.039417680668674948e-04
6.925000000000000711e+00,2.214854581346054729e+01,3.039417680667070329e-04
6.950000000000000178e+00,2.214854581346054374e+01,3.039417680665465710e-04
6.975000000000000533e+00,2.214854581346053664e+01,3.039417680662257013e-04
7.000000000000000000e+00,2.214854581346052953e+01,3.039417680659047775e-04
