time,KE,GE,PE,H_total
1.235,0.7362363210579461,0.2740528907822241,3.880280785578101e-06,1.0102930921209559
1.24,0.7275632065735225,0.2850050530968625,4.247540157060076e-06,1.0125725072105423
1.245,0.6764362703330654,0.3375318340585094,5.0986589357136225e-06,1.0139732030505104
1.25,0.5900041798980641,0.4241408915574734,6.315513592362721e-06,1.0141513869691299
1.2550000000000001,0.4831539250981316,0.5298473061948343,7.70328753408258e-06,1.0130089345805
1.26,0.3757826400052652,0.6349356855826268,9.024175848050826e-06,1.0107273497637401
1.2650000000000001,0.2888127399972793,0.7189157635116379,1.0041736821890212e-05,1.007738545245739
1.27,0.23980167630149807,0.7648247081999158,1.0566992022269945e-05,1.0046369514934361
1.2750000000000001,0.2391305544654398,0.7629109879841474,1.049659558982987e-05,1.002052039045177
1.28,0.2876543832421999,0.7128463024379046,9.834783655061227e-06,1.0005105204637594
1.285,0.376378275583847,0.623933556563668,8.694125448235177e-06,1.0003205262729633
1.29,0.48826232953564475,0.5132354163995062,7.274605732463394e-06,1.0015050205408835
1.295,0.60176522468561,0.4020288121678853,5.82524656179458e-06,1.003799862100057
1.3,0.6953342165289308,0.31137745292533164,4.5962432562731126e-06,1.0067162656975186
1.305,0.7518362900462833,0.2578119193244434,3.7915747456179876e-06,1.0096520009454724
1.31,0.7619526386613517,0.2500682344637054,3.531807488364473e-06,1.0120244049325455
1.315,0.7258161984994576,0.2875739011635744,3.834431767824545e-06,1.0133939340947997
1.32,0.652592020526692,0.3609537900028159,4.615138348625189e-06,1.0135504256678565
1.325,0.558176377341214,0.4543622241242611,5.7088994182037376e-06,1.0125443103648932
1.33,0.4616059689472922,0.5490460119770172,6.90560893675242e-06,1.0106588865332462
1.335,0.3810266124751418,0.6272991641607957,7.99226759024282e-06,1.0083337689035277
1.34,0.33011817062187127,0.6759333142035198,8.792815633056905e-06,1.0060602776410241
1.345,0.3157107098323641,0.6885545273592844,9.197805794501035e-06,1.004274434997443
1.35,0.3370084833903402,0.6662539618817707,9.178793276934613e-06,1.0032716240653878
1.355,0.38645010629712373,0.6167008918215946,8.785888063495957e-06,1.0031597840067819
1.36,0.45187201695993173,0.5519773878035448,8.130508999598489e-06,1.0038575352724761
1.365,0.5193898645222697,0.48573550170318053,7.358210156239788e-06,1.0051327244356065
1.37,0.5763168351180219,0.43034478378617513,6.617974313628518e-06,1.0066682368785107
1.375,0.6135048064423435,0.39462652980434215,6.034390271297239e-06,1.008137370636957
1.3800000000000001,0.6266900271815737,0.38257547550501697,5.687810783913028e-06,1.0092711904973746
1.385,0.6166896027316605,0.39320924328977364,5.605366503862404e-06,1.009904451387938
1.3900000000000001,0.5885595393012673,0.4214280457520905,5.763174303723086e-06,1.0099933482276615
1.395,0.5500296178566584,0.45956986071234585,6.0978057904205564e-06,1.0096055763747946
1.4000000000000001,0.509637332945644,0.49924532920770276,6.523517574048883e-06,1.0088891856709208
1.405,0.47498298983979115,0.5330403314024035,6.951116015626188e-06,1.0080302723582104
1.41,0.4514373595349521,0.5557655903580888,7.304627319576148e-06,1.0072102545203607
1.415,0.4414866509137852,0.5650774717182755,7.532963215681928e-06,1.0065716555952764
1.42,0.4447384935856602,0.5614517478709834,7.615187170064223e-06,1.0061978566438137
1.425,0.4584746587424335,0.5476260583184401,7.559441447350003e-06,1.0061082765023208
