time,energy_left,energy_barrier,energy_right
9.65,9.869042290142898,4.499398976825461e-15,6.272306009335965e-07
9.700000000000001,9.869009514989202,3.0214997665100217e-15,7.932315134252169e-07
9.75,9.868972286998245,2.0578067084394336e-15,1.0182426284232517e-06
9.8,9.868933884952883,2.231968528098851e-15,1.31005592758219e-06
9.85,9.86889702559624,4.362344844615485e-15,1.6742179943414441e-06
9.9,9.86886379070431,9.4630461950194e-15,2.1131207714245327e-06
9.950000000000001,9.868835611654104,1.872543464470232e-14,2.6251490612406277e-06
10.0,9.868813301486622,3.347445253023902e-14,3.203977546573202e-06
10.05,9.8687971230343,5.509474202493011e-14,3.838121217100107e-06
10.1,9.868786881324638,8.492293651038658e-14,4.510847720902736e-06
10.15,9.868782029010625,1.2410491938398965e-13,5.2005562826413465e-06
10.200000000000001,9.868781774809158,1.73420386482111e-13,5.881713669600836e-06
10.25,9.8687851866355,2.330817685900019e-13,6.526411832923654e-06
10.3,9.868791283096616,3.0252041264501166e-13,7.106573787595756e-06
10.35,9.868799109061214,3.80179677191669e-13,7.59678435316092e-06
10.4,9.868807793002176,4.633418782220822e-13,7.977662039806804e-06
10.450000000000001,9.86881658558449,5.480232226317288e-13,8.239620556436417e-06
10.5,9.868824880464054,6.289771586549095e-13,8.386797265449259e-06
10.55,9.86883221941841,6.998509054981382e-13,8.440856972703225e-06
10.6,9.868838284732027,7.535410594387261e-13,8.444319420824523e-06
10.65,9.868842882213176,7.827907505240929e-13,8.463015166216078e-06
10.700000000000001,9.868845918356111,7.810614658933798e-13,8.587255031131061e-06
10.75,9.868847375023163,7.436961168461486e-13,8.931310502819028e-06
10.8,9.868847284658742,6.69365281004126e-13,9.630852778904756e-06
10.85,9.868845708515972,5.617554161764442e-13,1.0838091225791471e-05
10.9,9.868842719731907,4.3141662896331995e-13,1.2714489672876898e-05
10.950000000000001,9.868838392381267,2.976397441913816e-13,1.5421119630424274e-05
11.0,9.868832796918701,1.9018069358531237e-13,1.910692727553658e-05
11.05,9.86882600172757,1.5059881009924515e-13,2.389543554477692e-05
11.1,9.868818079865456,2.329301999776294e-13,2.987065871590555e-05
11.15,9.868809119563856,5.033851678706232e-13,3.7063254694857456e-05
11.200000000000001,9.868799236627728,1.0387481282438977e-12,4.543815667466392e-05
11.25,9.868788586611018,1.923178758101617e-12,5.488508485219023e-05
11.3,9.868777374534243,3.24317359409167e-12,6.521341386837586e-05
11.35,9.868765859970736,5.0805561811436616e-12,7.615283754262407e-05
11.4,9.868754355566777,7.503527396248638e-12,8.736110773103567e-05
11.450000000000001,9.868743217475751,1.055602823142553e-11,9.843981441550491e-05
11.5,9.868732826768841,1.4245942452592893e-11,0.0001089587142334405
11.55,9.868723561615738,1.8532986701843406e-11,0.0001184885110862228
11.6,9.868715760876569,2.3317483135139205e-11,0.0001266412661810382
11.65,9.868709680668369,2.8431557727860622e-11,0.00013311680123120458
11.700000000000001,9.868705446409564,3.363461947315691e-11,0.0001377526083341223
11.75,9.868703003737075,3.861520627477578e-11,0.0001405739581285803
11.8,9.868702072456461,4.3001379379163807e-11,0.00014184017970057152
11.85,9.86870210824437,4.638175226226051e-11,0.00014208255435698634
11.9,9.868702277092883,4.833889467866995e-11,0.0001421290047486568
11.950000000000001,9.868701447392397,4.8496207038521376e-11,0.00014311084896279685
12.0,9.868698204031986,4.6578377154732634e-11,0.0001464473907630195
12.05,9.86869088791597,4.2484195957479715e-11,0.00015380507436189608
12.1,9.868677662842632,3.6368838043976664e-11,0.00016702935735208108
12.15,9.868656609794499,2.8730764827204958e-11,0.00018804932356063155
12.200000000000001,9.8686258464189,2.0496289193930236e-11,0.0002187573011194952
12.25,9.868583666946858,1.3092711705265405e-11,0.00026086825733433644
12.3,9.868528695166889,8.499015800671916e-12,0.00031576635345397164
12.35,9.868460040534249,9.261661312297453e-12,0.00038434856272394547
12.4,9.868377445284526,1.846235125175739e-11,0.0004668774562170476
12.450000000000001,9.86828140877711,3.962509865810125e-11,0.0005628568978743738
12.5,9.86817327446299,7.655181687583614e-11,0.0006709452188771242
12.55,9.868055265076364,1.3307928760094398e-10,0.0007889202373572001
12.6,9.867930453068801,2.1275593442465815e-10,0.0009137090731945766
12.65,9.867802656050495,3.184444237212667e-10,0.0010414929667930633
12.700000000000001,9.867676251098253,4.518656277682824e-10,0.0011678932211189954
12.75,9.867555907148601,6.131105869577438e-10,0.0012882390335355195
12.8,9.86744624111126,8.00159200551837e-10,0.0013979115725339148
12.85,9.867351410483133,1.0084565666268463e-09,0.0014927515146339891
12.9,9.867274662663178,1.230608992464552e-09,0.0015695098404643838
12.950000000000001,9.867217868309908,1.4562702462717785e-09,0.0016263145507273637
13.0,9.867181072312718,1.6722929498812073e-09,0.00166311973535024
13.05,9.8671621005955,1.863218343371164e-09,0.0016820987829373757
13.1,9.867156263378249,2.01216824867931e-09,0.0016879411106625432
13.15,9.86715619509823,2.10218440898386e-09,0.0016880122185880025
13.200000000000001,9.8671518674754,2.118031421759593e-09,0.0016923405883518252
13.25,9.86713080492529,2.0484398494605107e-09,0.001713402226647691
13.3,9.867078520648274,1.888716364099142e-09,0.0017656845270611595
13.35,9.866979177518118,1.6435897241484565e-09,0.001865025328692595
13.4,9.866816460931128,1.3300981270832358e-09,0.002027740010843103
13.450000000000001,9.866574631957873,9.8025963744711e-10,0.002269568281796157
13.5,9.8662397096604,6.432090348085435e-10,0.002604491798601137
13.55,9.865800712750222,3.864389438020138e-10,0.0030434924428349177
13.6,9.865250874491714,2.9575885813440767e-10,0.0035933373484517217
13.65,9.86458873259697,4.735914499134055e-10,0.00425548893769871
13.700000000000001,9.863818989450989,1.035269866171049e-09,0.0050252446293281156
13.75,9.862953038789314,2.1030898356826385e-09,0.005891210101809041
13.8,9.862009064011792,3.798011322416217e-09,0.006835200933893809
13.85,9.861011631256169,6.229097684216304e-09,0.00783264950621002
13.9,9.85999072714943,9.48102271435413e-09,0.008853567254186937
13.950000000000001,9.858980226069718,1.3600258769510287e-08,0.009864077447725819
14.0,9.858015813291363,1.8580867159157894e-08,0.01082849213284666
14.05,9.85713243628974,2.4351122967001923e-08,0.011711860964541077
14.1,9.856361403806021,3.0762491686184344e-08,0.01248287233402665
14.15,9.855727297505826,3.758269985439299e-08,0.013116941955503487
14.200000000000001,9.855244900343344,4.449476752809295e-08,0.013599284795011221
14.25,9.854916375098105,5.11038566394212e-08,0.013927736862101112
14.3,9.854728942217909,5.695359762955323e-08,0.014115077711977536
14.35,9.854653304847629,6.155315496230423e-08,0.014190605752569786
14.4,9.854643048388894,6.441565883792199e-08,0.014200738979026187
14.450000000000001,9.854635200939867,6.510776032272889e-08,0.014208454748354747
14.5,9.854552079776392,6.330897584094609e-08,0.014291443391155177
14.55,9.854304469550064,5.8878215476460683e-08,0.014538929942284257
14.6,9.8537960836947,5.1923507065205384e-08,0.015047212458917407
14.65,9.852929156904427,4.2869533365389856e-08,0.015914069029902028
14.700000000000001,9.851610910189942,3.251631954332904e-08,0.017232291948721983
14.75,9.849760528783598,2.2081393398048e-08,0.01908270877555729
14.8,9.847316205553335,1.321715762602572e-08,0.021527137646422435
14.85,9.844241737186096,7.995232859673328e-09,0.02460178961340241
14.9,9.840532125202975,8.850312535114924e-09,0.028311666027829436
14.950000000000001,9.836217635559002,1.8477747787596937e-08,0.03262649731870199
15.0,9.831365813856763,3.968173616920043e-08,0.037478726272101616
15.05,9.82608104013044,7.51746368322953e-08,0.042763952015970635
15.1,9.820501336683044,1.2733250349966094e-07,0.04834412140700928
15.15,9.814792310101991,1.9791723730087068e-07,0.05405358688149062
15.200000000000001,9.80913830633276,2.877815218825516e-07,0.05970795207057435
15.25,9.803731074241746,3.965785034791095e-07,0.06511540990480254
15.3,9.798756454282865,5.225035001742303e-07,0.07009005670462791
15.35,9.794379818444199,6.620992599270151e-07,0.07446645612663726
15.4,9.790731168280193,8.101587735496529e-07,0.07811454611960934
15.450000000000001,9.787890932361893,9.59759716438761e-07,0.08095384741285239
15.5,9.785877577244811,1.1024616233686788e-06,0.08296585917342085
15.55,9.784638144307486,1.2286903980513553e-06,0.08420352908970491
15.6,9.784042740014783,1.3283244255142297e-06,0.08479676981428279
15.65,9.783883836151908,1.391482367081079e-06,0.08495316459681901
15.700000000000001,9.783880982422014,1.409494995321713e-06,0.08495325900718187
15.75,9.78369120625205,1.3760228891183878e-06,0.08514016315338227
15.8,9.78292499014145,1.288259606641222e-06,0.0859035733188309
15.85,9.78116729798758,1.1481376659014195e-06,0.08765874091985204
15.9,9.778002696179225,9.634342575249972e-07,0.09082134247771388
15.950000000000001,9.773043214001612,7.486573652919234e-07,0.09577960577828237
16.0,9.765957243650512,5.255833199470774e-07,0.10286539194877305
16.05,9.756497524637638,3.2331619344232587e-07,0.11232618907870558
16.1,9.744526118901756,1.7775005393581788e-07,0.1243001119180734
16.15,9.73003428392306,1.3033866052603025e-07,0.13879600167260067
16.2,9.71315530572298,2.2611464129775075e-07,0.15568056580018197
16.25,9.694168665818951,5.109515146665716e-07,0.17467418595316536
16.3,9.673494378535228,1.0281257843554206e-06,0.19535656022031966
16.35,9.651676928044768,1.814310052069762e-06,0.21718275305364543
16.4,9.629358926938163,2.8952074461212523e-06,0.2395095338650049
16.45,9.607245368325067,4.28111700046779e-06,0.2616311348612827
16.5,9.586060101515384,5.962791999289635e-06,0.28282280017653366
16.55,9.566496871999592,7.90801084125027e-06,0.3023897869377067
16.6,9.549167872959533,1.0059314329894275e-05,0.31971887135846555
16.65,9.534553203695802,1.2333366296799501e-05,0.33432896351369523
16.7,9.522954872898163,1.4622358889462907e-05,0.3459171904145951
16.75,9.514458985444572,1.679780427212552e-05,0.35439680462656403
16.8,9.508909489069723,1.8716928118636692e-05,0.35992353638006575
16.85,9.505896328186799,2.0231707824918608e-05,0.36290753465889053
16.9,9.504760072267494,2.120038470452266e-05,0.3640088213709334
16.95,9.504614091356123,2.150103405589383e-05,0.36411517670386706
17.0,9.504384196300064,2.1046514190678027e-05,0.36430252851553147
17.05,9.502864417282058,1.979985412136589e-05,0.3657791630889552
17.1,9.498786344761852,1.7788902312355367e-05,0.3698163253870761
17.150000000000002,9.490898292571062,1.5118871071038228e-05,0.3776689435433008
17.2,9.478049555113925,1.198129919148957e-05,0.3904912032683199
17.25,9.459274304930762,8.657944700308656e-06,0.4092524275484179
17.3,9.433869286038066,5.518231850094731e-06,0.43465911254424877
17.35,9.40145945604617,3.0091276310688385e-06,0.4670889781520937
17.400000000000002,9.3620461450463,1.6367201045979553e-06,0.5065424819595447
17.45,9.316033132080559,1.939309824981728e-06,0.5526164174828405
17.5,9.264227260409942,4.452489596180058e-06,0.6045030014028967
17.55,9.20781175996281,9.667445843947043e-06,0.6610163103438749
17.6,9.148292230269266,1.7984521836719553e-05,0.720646144084268
17.650000000000002,9.087417147310212,2.966488064745908e-05,0.781637481070393
17.7,9.027076663751803,4.4783825261351174e-05,0.8420917826471263
17.75,8.969185236404654,6.318989894496722e-05,0.9000846319103867
17.8,8.915555101218132,8.447422360490921e-05,0.9537926977139313
17.85,8.867768700041317,0.00010795456473532948,1.0016219189690163
17.900000000000002,8.827058741562448,0.0001326782777848589,1.0423282125828497
17.95,8.794204578577986,0.00015744755062730968,1.075121993577354
18.0,8.769452970040545,0.00018086919488511082,1.099748394046429
18.05,8.752470076708967,0.00020142967228089405,1.1165362722781573
18.1,8.74232976572286,0.00021759412529500835,1.126410863848353
18.150000000000002,8.737541067308682,0.00022792600792473944,1.1308671489149036
18.2,8.736115070028132,0.00023122161474282388,1.13190356175353
18.25,8.735668824420555,0.00022665155180112093,1.1319183861055675
18.3,8.733561133993389,0.00021389917504394107,1.133573878728855
18.35,8.727052640716897,0.00019328444985002968,1.139635650832077
18.400000000000002,8.713480547121906,0.00016586076854882656,1.1527969253116856
18.45,8.690436826557349,0.00013347219352723329,1.1754988086525
18.5,8.655937991746752,9.875952780264607e-05,1.209758534261189
18.55,8.60857450940883,6.51056528733093e-05,1.2570176571488287
18.6,8.547628801890296,3.651374161486541e-05,1.3180213692911233
18.650000000000002,8.473152443377076,1.7416189522603317e-05,1.3927384797717037
18.7,8.38599555648293,1.2417249437186407e-05,1.4803292423322767
18.75,8.28778440664169,2.5978139566151988e-05,1.5791652497803277
18.8,8.180846589703883,6.205946108895124e-05,1.686902233276479
18.85,8.068086788226765,0.00012374166493478588,1.8006030258019703
18.900000000000002,7.952819587487051,0.00021284954147514882,1.9169044171381042
18.95,7.838569041248052,0.0003296107367473409,2.032218392818318
19.0,7.7288473206955475,0.00047238059964800063,2.14295555043433
19.05,7.626926659403608,0.0006374657669682023,2.2457565328101943
19.1,7.535619761590616,0.000819076431015554,2.337716272758772
19.150000000000002,7.4570837698559975,0.0010094319916748348,2.41658581325314
19.2,7.392661761767048,0.00119903674659481,2.480937486190208
19.25,7.342773606711962,0.0013771316193558552,2.5302812652745046
19.3,7.306864984102518,0.0015323151085297666,2.5651230435545345
19.35,7.283419628002753,0.0016533123476303218,2.5869592459927326
19.400000000000002,7.27003566487627,0.0017298563103905875,2.59820633761193
19.45,7.263562534252088,0.0017536308771329383,2.6020681523011646
19.5,7.260290731760964,0.0017192129205415678,2.6023482475790836
19.55,7.2561827948292965,0.0016249410409674007,2.6032183859037246
19.6,7.247130845340007,0.001473633297494709,2.60895747254889
19.650000000000002,7.229223849030665,0.0012730762964850305,2.6236776029704654
19.7,7.199006724240052,0.0010362140999488727,2.6510551067974255
19.75,7.153713632065706,0.0007809780149487151,2.694084511781611
19.8,7.0914592194143315,0.0005297173749180824,2.7548721621426737
19.85,7.011374190246489,0.00030821635378033987,2.8344838705038806
19.900000000000002,6.9136751874932845,0.00014431154165878572,2.9328576030410995
