step,time,signal_before,signal_after
961,48.050000000000004,0.012909798376831344,6.25120816609299e-05
962,48.1,0.012762532398047829,6.366816743902273e-05
963,48.150000000000006,0.0126229835448198,6.481868189418012e-05
964,48.2,0.012490798105814866,6.59631280215521e-05
965,48.25,0.012365553291501373,6.710100514168811e-05
966,48.300000000000004,0.012246760891455344,6.823180906775492e-05
967,48.35,0.012133871408139731,6.935503227211409e-05
968,48.400000000000006,0.012026278636643498,7.047016405217493e-05
969,48.45,0.011923324656575812,7.157669069547329e-05
970,48.5,0.011824305199262645,7.267409564396045e-05
971,48.550000000000004,0.011728475350612543,7.376185965752091e-05
972,48.6,0.01163505554752618,7.48394609767722e-05
973,48.650000000000006,0.011543237823539665,7.590637548523346e-05
974,48.7,0.011452192257531087,7.696207687098295e-05
975,48.75,0.011361073577798047,7.800603678795673e-05
976,48.800000000000004,0.011269027872642634,7.903772501707166e-05
977,48.85,0.011175199357789106,8.00566096273859e-05
978,48.900000000000006,0.011078737150514913,8.106215713753742e-05
979,48.95,0.01097880200030184,8.205383267772737e-05
980,49.0,0.010874572926112065,8.303110015253924e-05
981,49.050000000000004,0.010765253711062477,8.399342240490572e-05
982,49.1,0.010650079206305247,8.494026138155484e-05
983,49.150000000000006,0.01052832139731651,8.587107830028294e-05
984,49.2,0.010399295187538352,8.678533381941604e-05
985,49.25,0.010262363856399715,8.76824882098312e-05
986,49.300000000000004,0.010116944151144506,8.856200152991774e-05
987,49.35,0.009962510974602785,8.942333380386218e-05
988,49.400000000000006,0.00979860163403367,9.026594520364218e-05
989,49.45,0.009624819619424817,9.108929623511274e-05
990,49.5,0.009440837883129013,9.189284792856292e-05
991,49.550000000000004,0.009246401596427927,9.267606203411242e-05
992,49.6,0.009041330362508941,9.343840122230623e-05
993,49.650000000000006,0.008825519869394453,9.417932929025023e-05
994,49.7,0.008598942970543885,9.489831137361302e-05
995,49.75,0.008361650185125842,9.559481416479838e-05
996,49.800000000000004,0.008113769614299387,9.626830613756871e-05
997,49.85,0.007855506274216856,9.691825777837372e-05
998,49.900000000000006,0.0075871408508330854,9.754414182460943e-05
999,49.95,0.0073090278859446614,9.814543351000128e-05
1000,50.0,0.007021593408154933,9.872161081727148e-05
1001,50.050000000000004,0.006725332026633983,9.927215473821551e-05
1002,50.1,0.006420803509585756,9.979654954127528e-05
1003,50.150000000000006,0.006108628873216555,0.00010029428304665812
1004,50.2,0.005789486010690513,0.00010076484690901046
1005,50.25,0.005464104894030291,0.00010120773690761496
1006,50.300000000000004,0.005133262385148648,0.00010162245324403776
1007,50.35,0.0047977766951537585,0.00010200850084711117
1008,50.400000000000006,0.0044585015337356305,0.00010236538968509501
1009,50.45,0.0041163199927919435,0.00010269263508481807
1010,50.5,0.0037721382104709137,0.00010298975805756
1011,50.550000000000004,0.003426878863480553,0.00010325628563139343
1012,50.6,0.0030814745368247776,0.0001034917511896665
1013,50.650000000000006,0.002736861021066734,0.00010369569481526807
1014,50.7,0.002393970587780806,0.00010386766364028094
1015,50.75,0.0020537252940322093,0.00010400721220059395
1016,50.800000000000004,0.0017170303665150052,0.00010411390279501072
1017,50.85,0.0013847677153867818,0.00010418730584836258
1018,50.900000000000006,0.0010577896268651526,0.0001042270002781051
1019,50.95,0.0007369126823044667,0.00010423257386385204
1020,51.0,0.0004229119497604671,0.00010420362361927858
1021,51.050000000000004,0.00011651549198861224,0.00010413975616580533
1022,51.1,-0.00018160076757637214,0.00010404058810745895
1023,51.150000000000006,-0.0004708177820285563,0.00010390574640629115
1024,51.2,-0.0007505776855697092,0.00010373486875772863
1025,51.25,-0.0010203876329319679,0.00010352760396521913
1026,51.300000000000004,-0.001279823144657449,0.00010328361231353593
1027,51.35,-0.0015285309330120252,0.00010300256594010302
1028,51.400000000000006,-0.001766231187269816,0.00010268414920370664
1029,51.45,-0.001992719301229492,0.0001023280590499653
1030,51.5,-0.0022078670300818733,0.00010193400537294088
1031,51.550000000000004,-0.0024116230681080495,0.00010150171137228572
1032,51.6,-0.002604013043115042,0.00010103091390533737
1033,51.650000000000006,-0.0027851389279779973,0.00010052136383359104
1034,51.7,-0.0029551778741198076,9.997282636300184e-05
1035,51.75,-0.003114380476186637,9.938508137759266e-05
1036,51.800000000000004,-0.0032630684815370286,9.875792376587039e-05
1037,51.85,-0.0034016319624194527,9.809116373958139e-05
1038,51.900000000000006,-0.0035305259728354793,9.738462714436785e-05
1039,51.95,-0.0036502667160413158,9.663815576191845e-05
1040,52.0,-0.003761427252398582,9.585160760324028e-05
1041,52.050000000000004,-0.0038646327808167283,9.502485719271337e-05
1042,52.1,-0.003960555530306935,9.415779584262444e-05
1043,52.150000000000006,-0.004049909301165107,9.325033191791227e-05
1044,52.2,-0.0041334436979962655,9.230239109089289e-05
1045,52.25,-0.004211938099163044,9.131391658576911e-05
1046,52.300000000000004,-0.004286195409268539,9.028486941276386e-05
1047,52.35,-0.004357035642952322,8.921522859175224e-05
1048,52.400000000000006,-0.004425289389574784,8.810499136530084e-05
1049,52.45,-0.0044917912092786475,8.695417340105577e-05
1050,52.5,-0.0045573730114401014,8.576280898345196e-05
1051,52.550000000000004,-0.004622857466650993,8.45309511947462e-05
1052,52.6,-0.004689051503106606,8.325867208540359e-05
1053,52.650000000000006,-0.004756739937612317,8.19460628338929e-05
1054,52.7,-0.004826679290371683,8.05932338959691e-05
1055,52.75,-0.004899591831286039,7.920031514354195e-05
1056,52.800000000000004,-0.004976159903692211,7.776745599324744e-05
1057,52.85,-0.005057020569304192,7.629482552485357e-05
1058,52.900000000000006,-0.005142760615623041,7.478261258964393e-05
1059,52.95,-0.005233911964255996,7.323102590893166e-05
1060,53.0,-0.005330947515462546,7.16402941628617e-05
1061,53.050000000000004,-0.005434277460846041,7.001066606966216e-05
1062,53.1,-0.005544246092460598,6.834241045550485e-05
1063,53.150000000000006,-0.005661129132732772,6.663581631513117e-05
1064,53.2,-0.005785131605535808,6.489119286339279e-05
1065,53.25,-0.005916386264532704,6.310886957784638e-05
1066,53.300000000000004,-0.00605495259055572,6.128919623252897e-05
1067,53.35,-0.006200816365348219,5.943254292302433e-05
1068,53.400000000000006,-0.006353889824494452,5.753930008291278e-05
1069,53.45,-0.0065140123878393,5.560987849167532e-05
1070,53.5,-0.0066809519611884215,5.364470927410003e-05
1071,53.550000000000004,-0.006854406798615055,5.164424389121293e-05
1072,53.6,-0.0070340079103179826,4.9608954122728426e-05
1073,53.650000000000006,-0.007219321996710158,4.753933204098513e-05
1074,53.7,-0.007409854885302915,4.5435889976302873e-05
1075,53.75,-0.007605055443018818,4.329916047366507e-05
1076,53.800000000000004,-0.007804319932848132,4.112969624059842e-05
1077,53.85,-0.008006996780288933,3.892807008608933e-05
1078,53.900000000000006,-0.008212391711806565,3.669487485034356e-05
1079,53.95,-0.008419773224639816,3.443072332516283e-05
1080,54.0,-0.008628378344691986,3.213624816467997e-05
1081,54.050000000000004,-0.008837418626995509,2.9812101786162874e-05
1082,54.1,-0.009046086351346974,2.7458956260566893e-05
1083,54.150000000000006,-0.009253560864190342,2.5077503192486865e-05
1084,54.2,-0.009459015016692201,2.2668453589132448e-05
1085,54.25,-0.009661621648213164,2.023253771792555e-05
1086,54.300000000000004,-0.009860560064040128,1.777050495229579e-05
1087,54.35,-0.010055022456308025,1.5283123605229743e-05
1088,54.400000000000006,-0.01024422021750664,1.2771180750112382e-05
1089,54.45,-0.010427390096834662,1.0235482028384905e-05
1090,54.5,-0.01060380015092268,7.676851443532127e-06
1091,54.550000000000004,-0.010772755442089771,5.096131140905214e-06
1092,54.6,-0.010933603439311707,2.494181172881744e-06
1093,54.650000000000006,-0.011085739079447097,-1.2812075113494191e-07
1094,54.7,-0.01122860944897229,-2.7698795303711224e-06
1095,54.75,-0.011361718049495425,-5.4301829544789e-06
1096,54.800000000000004,-0.011484628613630914,-8.108102001947239e-06
1097,54.85,-0.011596968441391688,-1.0802691155585688e-05
1098,54.900000000000006,-0.011698431231069574,-1.3512988735518312e-05
1099,54.95,-0.011788779382594042,-1.6238017250101015e-05
1100,55.0,-0.011867845755554466,-1.8976783765146967e-05
1101,55.050000000000004,-0.011935534868407668,-2.172828029181248e-05
1102,55.1,-0.011991823529836595,-2.449148419345949e-05
1103,55.150000000000006,-0.012036760897742069,-2.7265358611770803e-05
1104,55.2,-0.012070467965901874,-3.0048852912350956e-05
1105,55.25,-0.012093136482883703,-3.284090314999863e-05
1106,55.300000000000004,-0.012105027312314453,-3.5640432553786806e-05
1107,55.35,-0.012106468248052012,-3.8446352032033994e-05
1108,55.400000000000006,-0.012097851302141575,-4.1257560697194676e-05
1109,55.45,-0.012079629487632021,-4.407294641063931e-05
1110,55.5,-0.012052313122345401,-4.689138634723471e-05
1111,55.550000000000004,-0.012016465683502087,-4.9711747579574206e-05
1112,55.6,-0.011972699246674932,-5.253288768164439e-05
1113,55.650000000000006,-0.011921669545849388,-5.535365535165146e-05
1114,55.7,-0.011864070694376302,-5.817289105366596e-05
1115,55.75,-0.011800629609295923,-6.098942767767989e-05
1116,55.800000000000004,-0.011732100183863715,-6.380209121760579e-05
1117,55.85,-0.011659257255102104,-6.660970146668317e-05
1118,55.900000000000006,-0.011582890414820898,-6.941107272969426e-05
1119,55.95,-0.011503797713779965,-7.220501455132888e-05
1120,56.0,-0.01142277930950057,-7.499033245997772e-05
1121,56.050000000000004,-0.011340631108659877,-7.776582872617401e-05
1122,56.1,-0.01125813845502282,-8.053030313484744e-05
1123,56.150000000000006,-0.011176069913476559,-8.328255377049939e-05
1124,56.2,-0.011095171199937977,-8.602137781435761e-05
1125,56.25,-0.011016159305710494,-8.874557235251965e-05
1126,56.300000000000004,-0.010939716863282073,-9.145393519404966e-05
1127,56.35,-0.010866486798594541,-9.414526569795138e-05
1128,56.400000000000006,-0.010797067312490674,-9.681836560790244e-05
1129,56.45,-0.010732007231378531,-9.94720398936014e-05
1130,56.5,-0.010671801764163628,-0.00010210509759754906
1131,56.550000000000004,-0.010616888699212651,-0.00010471635268606021
1132,56.6,-0.010567645071553854,-0.00010730462490328084
1133,56.650000000000006,-0.010524384326717725,-0.00010986874062696897
1134,56.7,-0.010487354003607454,-0.0001124075337247852
1135,56.75,-0.010456733954594469,-0.0001149198464098311
1136,56.800000000000004,-0.010432635116693723,-0.00011740453009417022
1137,56.85,-0.01041509884322132,-0.00011986044623906775
1138,56.900000000000006,-0.010404096800809564,-0.00012228646720068985
1139,56.95,-0.010399531432088027,-0.000124681477070014
1140,57.0,-0.010401236979770682,-0.0001270443725057144
1141,57.050000000000004,-0.01040898106335551,-0.00012937406355880554
1142,57.1,-0.010422466795180853,-0.00013166947448784705
1143,57.150000000000006,-0.010441335418228408,-0.00013392954456353944
1144,57.2,-0.010465169443851213,-0.00013615322886156763
1145,57.25,-0.010493496263570665,-0.0001383394990425814
1146,57.300000000000004,-0.010525792205261989,-0.00014048734411823614
1147,57.35,-0.010561487000463889,-0.00014259577120225454
1148,57.400000000000006,-0.010599968626234406,-0.00014466380624550854
1149,57.45,-0.010640588481958169,-0.00014669049475416344
1150,57.5,-0.010682666858814915,-0.0001486749024899681
1151,57.550000000000004,-0.010725498657267194,-0.00015061611615182057
1152,57.6,-0.010768359305935865,-0.0001525132440377837
1153,57.650000000000006,-0.01081051083362148,-0.00015436541668677236
1154,57.7,-0.010851208045011121,-0.00015617178749918054
1155,57.75,-0.010889704749793776,-0.0001579315333357644
1156,57.800000000000004,-0.010925259994499484,-0.00015964385509414447
1157,57.85,-0.010957144246381815,-0.00016130797826233723
1158,57.900000000000006,-0.010984645479079675,-0.00016292315344877288
1159,57.95,-0.011007075110619746,-0.00016448865688830182
1160,58.0,-0.011023773745548337,-0.0001660037909237368
1161,58.050000000000004,-0.01103411667460121,-0.0001674678844625212
1162,58.1,-0.011037519087318821,-0.00016888029340815573
1163,58.150000000000006,-0.011033440955376244,-0.0001702404010660565
1164,58.2,-0.011021391547102506,-0.0001715476185235555
1165,58.25,-0.011000933536691298,-0.00017280138500379172
1166,58.300000000000004,-0.010971686674929176,-0.00017400116819327538
1167,58.35,-0.010933330991861527,-0.0001751464645429412
1168,58.400000000000006,-0.010885609505651305,-0.00017623679954253642
1169,58.45,-0.01082833041592958,-0.00017727172796821872
1170,58.5,-0.010761368764157255,-0.00017825083410326483
1171,58.550000000000004,-0.010684667547879459,-0.00017917373193181602
1172,58.6,-0.01059823828022233,-0.00018004006530560822
1173,58.650000000000006,-0.010502160990519798,-0.00018084950808365578
1174,58.7,-0.010396583666528217,-0.00018160176424487646
1175,58.75,-0.010281721143252083,-0.00018229656797366222
1176,58.800000000000004,-0.010157853447927,-0.00018293368371841647
1177,58.85,-0.010025323615149661,-0.0001835129062230925
1178,58.900000000000006,-0.009884534990472276,-0.00018403406053178102
1179,58.95,-0.009735948044955317,-0.0001844970019664071
1180,59.0,-0.009580076727163189,-0.0001849016160776085
1181,59.050000000000004,-0.009417484382859899,-0.0001852478185688784
1182,59.1,-0.009248779276184891,-0.00018553555519406598
1183,59.150000000000006,-0.00907460974933409,-0.00018576480162833982
1184,59.2,-0.008895659060711108,-0.00018593556331272985
1185,59.25,-0.008712639944124459,-0.0001860478752723748
1186,59.300000000000004,-0.00852628893386691,-0.00018610180190861494
1187,59.35,-0.008337360502404316,-0.00018609743676508284
1188,59.400000000000006,-0.008146621058907738,-0.0001860349022679592
1189,59.45,-0.007954842857972126,-0.00018591434944057684
1190,59.5,-0.007762797868568012,-0.0001857359575925734
1191,59.550000000000004,-0.00757125165356391,-0.00018549993398381232
1192,59.6,-0.0073809573100339755,-0.0001852065134633131
1193,59.650000000000006,-0.007192649520028992,-0.00018485595808345517
1194,59.7,-0.007007038760543339,-0.00018444855668974544
1195,59.75,-0.0068248057200641365,-0.00018398462448646703
1196,59.800000000000004,-0.006646595967352275,-0.0001834645025785582
1197,59.85,-0.00647301491599301,-0.0001828885574901023
1198,59.900000000000006,-0.006304623125783554,-0.00018225718065984598
1199,59.95,-0.006141931979217157,-0.00018157078791420034
1200,60.0,-0.005985399768200689,-0.0001808298189182203
1201,60.050000000000004,-0.0058354282227316015,-0.00018003473660510092
1202,60.1,-0.005692359509588503,-0.00017918602658477414
1203,60.150000000000006,-0.005556473725187883,-0.0001782841965322369
1204,60.2,-0.005427986902660042,-0.00017732977555629166
1205,60.25,-0.005307049548933916,-0.0001763233135494313
1206,60.300000000000004,-0.0051937457232286224,-0.00017526538051965365
1207,60.35,-0.005088092663865501,-0.0001741565659050452
1208,60.400000000000006,-0.004990040965775355,-0.00017299747787202942
1209,60.45,-0.004899475306519138,-0.00017178874259823125
1210,60.5,-0.004816215714104251,-0.00017053100354096645
1211,60.550000000000004,-0.0047400193654004675,-0.00016922492069242144
1212,60.6,-0.004670582899576495,-0.0001678711698226463
1213,60.650000000000006,-0.004607545226726607,-0.00016647044171153993
1214,60.7,-0.004550490807771912,-0.00016502344137106124
1215,60.75,-0.004498953377836556,-0.00016353088725895516
1216,60.800000000000004,-0.004452420081647717,-0.0001619935104853333
1217,60.85,-0.004410335986119874,-0.00016041205401349983
1218,60.900000000000006,-0.004372108932186751,-0.00015878727185646027
1219,60.95,-0.004337114685164062,-0.00015711992827059475
1220,61.0,-0.0043047023404859525,-0.00015541079694801865
1221,61.050000000000004,-0.004274199939577935,-0.00015366066020919007
1222,61.1,-0.004244920248926473,-0.00015187030819735614
1223,61.150000000000006,-0.004216166654094201,-0.00015004053807645846
1224,61.2,-0.004187239119520957,-0.00014817215323414054
1225,61.25,-0.004157440164451816,-0.00014626596249151772
1226,61.300000000000004,-0.004126080805248159,-0.00014432277932138225
1227,61.35,-0.004092486414667174,-0.00014234342107652149
1228,61.400000000000006,-0.004056002449436157,-0.00014032870822982724
1229,61.45,-0.004015999998594287,-0.00013827946362786735
1230,61.5,-0.003971881106616543,-0.0001361965117595768
1231,61.550000000000004,-0.003923083827259087,-0.0001340806780417056
1232,61.6,-0.003869086966356638,-0.00013193278812263296
1233,61.650000000000006,-0.0038094144744408027,-0.00012975366720612333
1234,61.7,-0.003743639453011925,-0.00012754413939655777
1235,61.75,-0.003671387741560859,-0.0001253050270671262
1236,61.800000000000004,-0.0035923410559738096,-0.00012303715025240998
1237,61.85,-0.0035062396527333222,-0.00012074132606672192
1238,61.900000000000006,-0.003412884497319993,-0.00011841836814950116
1239,61.95,-0.003312138919388975,-0.00011606908613898482
1240,62.0,-0.003203929741607965,-0.00011369428517529535
1241,62.050000000000004,-0.0030882478734628664,-0.00011129476543399419
1242,62.1,-0.0029651483658266987,-0.00010887132169105777
1243,62.150000000000006,-0.0028347499266088913,-0.00010642474292013197
1244,62.2,-0.002697233902317969,-0.00010395581192281607
1245,62.25,-0.0025528427348429105,-0.00010146530499261728
1246,62.300000000000004,-0.0024018779071496507,-9.895399161310323e-05
1247,62.35,-0.00224469739586247,-9.64226341906616e-05
1248,62.400000000000006,-0.0020817126528195444,-9.38719878221553e-05
1249,62.45,-0.001913385141623168,-9.1302800097638e-05
1250,62.5,-0.0017402224589151462,-8.87158109381684e-05
1251,62.550000000000004,-0.0015627740735655138,-8.611175246863492e-05
1252,62.6,-0.0013816267201390469,-8.34913489253736e-05
1253,62.650000000000006,-0.0011973994858724437,-8.085531659823364e-05
1254,62.7,-0.0010107386329314965,-7.820436380661641e-05
1255,62.75,-0.000822312199900867,-7.553919090888634e-05
1256,62.800000000000004,-0.00063280442827095,-7.286049034442639e-05
1257,62.85,-0.0004429100611116532,-7.01689467074867e-05
1258,62.900000000000006,-0.0002533285621498726,-6.746523685185438e-05
1259,62.95,-6.47583040874974e-05,-6.475003002525457e-05
1260,63.0,0.0001221092247951337,-6.202398803227981e-05
1261,63.050000000000004,0.0003065951469108822,-5.928776542453524e-05
1262,63.1,0.00048803880629027813,-5.6542009716583754e-05
1263,63.150000000000006,0.0006658032169599889,-5.3787361626176885e-05
1264,63.2,0.0008392803029974611,-5.1024455337165215e-05
1265,63.25,0.0010078958862902703,-4.825391878339674e-05
1266,63.300000000000004,0.0011711143802050526,-4.5476373951833376e-05
1267,63.35,0.0013284431498986715,-4.2692437203044856e-05
1268,63.400000000000006,0.001479436502862017,-3.9902719607176424e-05
1269,63.45,0.00162369927645024,-3.7107827293431726e-05
1270,63.5,0.0017608899925954504,-3.430836181106598e-05
1271,63.550000000000004,0.0018907235535897207,-3.150492049984668e-05
1272,63.6,0.002012973456736318,-2.8698096867910095e-05
1273,63.650000000000006,0.00212747350976226,-2.588848097492199e-05
1274,63.7,0.0022341190331308263,-2.3076659818439832e-05
1275,63.75,0.002332867539752543,-2.026321772137218e-05
1276,63.800000000000004,0.0024237388870304434,-1.7448736718437974e-05
1277,63.85,0.0025068149006524376,-1.4633796939544876e-05
1278,63.900000000000006,0.002582238474022496,-1.181897698803094e-05
1279,63.95,0.0026502121516650415,-9.004854311747884e-06
1280,64.0,0.0027109962093058632,-6.192005565006784e-06
1281,64.05,0.002764906247590922,-3.3810069594579118e-06
1282,64.10000000000001,0.0028123103205156047,-5.724346020353684e-07
1283,64.15,0.0028536256235664123,2.233135181836162e-06
1284,64.2,0.0028893147702914973,5.0351255415011425e-06
1285,64.25,0.002919881689484436,7.832958812446984e-06
1286,64.3,0.0029458671783577756,1.0626056247351907e-05
1287,64.35000000000001,0.002967844149972233,1.3413837768273184e-05
1288,64.4,0.0029864126157495216,1.6195721741342736e-05
1289,64.45,0.0030021944461099868,1.897112477523272e-05
1290,64.5,0.0030158279541218805,2.1739461544544652e-05
1291,64.55,0.003027962348511658,2.450014463916264e-05
1292,64.60000000000001,0.0030392521034518336,2.7252584440494734e-05
1293,64.65,0.003050351293205808,2.9996189025406973e-05
1294,64.7,0.003061907939962155,3.2730364098532845e-05
1295,64.75,0.00307455842303221,3.545451295351739e-05
1296,64.8,0.0030889219970158923,3.816803646363028e-05
1297,64.85000000000001,0.0031055954655665953,4.087033310205686e-05
1298,64.9,0.0031251480560151403,4.356079899205065e-05
1299,64.95,0.0031481165383570415,4.6238827987005713e-05
1300,65.0,0.003175000629981853,4.89038117803834e-05
1301,65.05,0.003206258725046399,5.155514004530552e-05
1302,65.10000000000001,0.0032423039845865245,5.4192200603505506e-05
1303,65.15,0.0032835008203487416,5.681437962321138e-05
1304,65.2,0.0033301618019304607,5.942106184541948e-05
1305,65.25,0.0033825450131745086,6.201163083790631e-05
1306,65.3,0.003440851879901504,6.458546927621854e-05
1307,65.35000000000001,0.0035052254870155254,6.714195925077756e-05
1308,65.4,0.0035757493988189705,6.968048259913635e-05
1309,65.45,0.0036524469920575717,7.220042126233249e-05
1310,65.5,0.003735281306823084,7.470115766419244e-05
1311,65.55,0.0038241554160068306,7.718207511235874e-05
1312,65.60000000000001,0.00391891330955999,7.964255821973448e-05
1313,65.65,0.004019341285414199,8.208199334496737e-05
1314,65.7,0.004125169834586391,8.449976905053e-05
1315,65.75,0.004236076003771773,8.689527657689333e-05
1316,65.8,0.004351686214654599,8.926791033123713e-05
1317,65.85000000000001,0.004471579515272672,9.161706838909365e-05
1318,65.9,0.004595291235091613,9.394215300728054e-05
1319,65.95,0.0047223170120103365,9.624257114644426e-05
1320,66.0,0.004852117156359032,9.85177350015072e-05
1321,66.05,0.004984121314092494,0.00010076706253829009
1322,66.10000000000001,0.0051177333888489445,0.00010298997803456548
1323,66.15,0.005252336680359349,0.00010518591262378875
1324,66.2,0.005387299194873141,0.0001073543048397495
1325,66.25,0.005521979081828626,0.00010949460116038892
1326,66.3,0.005655730149952447,0.00011160625654903634
1327,66.35000000000001,0.005787907415330969,0.00011368873499133267
1328,66.4,0.005917872633762779,0.00011574151002612686
1329,66.45,0.0060449997698773525,0.00011776406526865649
1330,66.5,0.006168680356088811,0.00011975589492435276
1331,66.55,0.006288328695440168,0.00012171650429164429
1332,66.60000000000001,0.0064033868637741,0.00012364541025217357
1333,66.65,0.006513329468428857,0.00012554214174688265
1334,66.7,0.006617668122787271,0.0001274062402364726
1335,66.75,0.006715955598484307,0.00012923726014479284
1336,66.8,0.0068077896198829695,0.00013103476928377162
1337,66.85000000000001,0.006892816268535116,0.0001327983492585583
1338,66.9,0.0069707329687262246,0.00013452759585161006
1339,66.95,0.007041291028831947,0.00013622211938452163
1340,67.0,0.00710429771705825,0.0001378815450564649
1341,67.05,0.007159617854162668,0.00013950551325817698
1342,67.10000000000001,0.007207174909927147,0.00014109367986050908
1343,67.15,0.007246951594436987,0.0001426457164766252
1344,67.2,0.007278989939578594,0.00014416131069701832
1345,67.25,0.007303390870563582,0.00014564016629659224
1346,67.3,0.007320313271680278,0.00014708200341314088
1347,67.35000000000001,0.007329972554828037,0.00014848655869664017
1348,67.4,0.007332638743667466,0.0001498535854288548
1349,67.45,0.00732863409038381,0.000151182853612849
1350,67.5,0.007318330246075544,0.0001524741500320794
1351,67.55,0.007302145009611037,0.0001537272782788386
1352,67.60000000000001,0.007280538683410113,0.00015494205875190819
1353,67.65,0.007254010067973275,0.00015611832862337202
1354,67.7,0.007223092130070417,0.0001572559417746333
1355,67.75,0.00718834738228642,0.00015835476870177133
1356,67.8,0.007150363014079331,0.00015941469639046748
1357,67.85000000000001,0.007109745816616607,0.00016043562816082295
1358,67.9,0.007067116945398308,0.00016141748348248453
1359,67.95,0.0070231065660381654,0.00016236019776058746
1360,68.0,0.006978348429542508,0.00016326372209311723
1361,68.05,0.006933474423995095,0.00016412802300038432
1362,68.10000000000001,0.006889109149718061,0.00016495308212739694
1363,68.15,0.0068458645647343965,0.00016573889592000715
1364,68.2,0.006804334746707938,0.00016648547527579443
1365,68.25,0.006765090816488488,0.00016719284517073806
1366,68.3,0.0067286760669518445,0.000167861044262815
1367,68.35000000000001,0.0066956013390097125,0.00016849012447374363
1368,68.4,0.006666340684488646,0.00016908015055017394
1369,68.45,0.006641327353059409,0.00016963119960570393
1370,68.5,0.00662095013756033,0.00017014336064517604
1371,68.55,0.006605550108925209,0.0001706167340727805
1372,68.60000000000001,0.006595417768525324,0.0001710514311855597
1373,68.65,0.006590790642095776,0.00017144757365397285
1374,68.7,0.0065918513355704,0.00017180529299123926
1375,68.75,0.006598726069130261,0.00017212473001323468
1376,68.8,0.006611483701613229,0.00017240603429076486
1377,68.85000000000001,0.006630135253172488,0.00017264936359608575
1378,68.9,0.006654633929746989,0.00017285488334557882
1379,68.95,0.006684875648554445,0.0001730227660405235
1380,69.0,0.0067207000594751995,0.00017315319070793545
1381,69.05,0.0067618920529008645,0.00017324634234345982
1382,69.10000000000001,0.0068081837404123284,0.00017330241135832177
1383,69.15,0.0068592568905639405,0.00017332159303234306
1384,69.2,0.006914745798119949,0.00017330408697503172
1385,69.25,0.006974240561349553,0.00017325009659674298
1386,69.3,0.007037290738470618,0.00017315982859189246
1387,69.35000000000001,0.0071034093510696445,0.00017303349243617754
1388,69.4,0.007172077199345124,0.00017287129989972946
1389,69.45,0.007242747451348718,0.00017267346457807667
1390,69.5,0.0073148504660568,0.0001724402014427497
1391,69.55,0.007387798808113991,0.00017217172641329916
1392,69.60000000000001,0.007460992410467392,0.00017186825595243062
1393,69.65,0.00753382383986935,0.00017153000668588498
1394,69.7,0.007605683619378085,0.0001711571950486078
1395,69.75,0.007675965561536778,0.00017075003695865934
1396,69.8,0.007744072065866152,0.000170308747520216
1397,69.85000000000001,0.007809419334663527,0.00016983354075690538
1398,69.9,0.007871442461859278,0.0001693246293766013
1399,69.95,0.007929600350832802,0.00016878222456868206
1400,70.0,0.00798338041862415,0.0001682065358346245
1401,70.05,0.00803230304588084,0.0001675977708526708
1402,70.10000000000001,0.008075925734135255,0.0001669561353771615
1403,70.15,0.008113846934596342,0.0001662818331729816
1404,70.2,0.008145709515537622,0.0001655750659854128
1405,70.25,0.008171203838545986,0.00016483603354552906
1406,70.3,0.008190070417334647,0.00016406493361111174
1407,70.35000000000001,0.008202102136488724,0.00016326196204289792
1408,70.4,0.008207146011371107,0.00016242731291581
1409,70.45,0.008205104474435688,0.00016156117866464843
1410,70.5,0.008195936177339597,0.0001606637502635625
1411,70.55,0.008179656302479433,0.00015973521743844752
1412,70.60000000000001,0.00815633638186164,0.0001587757689112515
1413,70.65,0.00812610362551671,0.0001577855926750113
1414,70.7,0.008089139765943184,0.0001567648762982779
1415,70.75,0.008045679429283196,0.00015571380725743435
1416,70.8,0.00799600804804973,0.00015463257329525817
1417,70.85000000000001,0.00794045933421092,0.00015352136280393457
1418,70.9,0.00787941233525392,0.00015238036523058707
1419,70.95,0.00781328809946681,0.00015120977150326063
1420,71.0,0.00774254598006023,0.00015000977447516878
1421,71.05,0.007667679610871622,0.0001487805693849015
1422,71.10000000000001,0.007589212589226768,0.0001475223543301863
1423,71.15,0.007507693904051523,0.00014623533075270063
1424,71.2,0.007423693149509118,0.0001449197039313515
1425,71.25,0.007337795566266555,0.00014357568348136667
1426,71.3,0.007250596953951566,0.00014220348385648464
1427,71.35000000000001,0.007162698499436919,0.0001408033248514847
1428,71.4,0.007074701566272414,0.00013937543210226723
1429,71.45,0.006987202490871026,0.00013792003758067708
1430,71.5,0.00690078743094215,0.000136437380081259
1431,71.55,0.0068160273111530206,0.00013492770569714625
1432,71.60000000000001,0.006733472910094041,0.00013339126828230898
1433,71.65,0.006653650131333097,0.00013182832989743008
1434,71.7,0.0065770554996796345,0.00013023916123673207
1435,71.75,0.006504151921756241,0.00012862404203314872
1436,71.8,0.006435364747611707,0.0001269832614393207
1437,71.85000000000001,0.006371078167426081,0.00012531711838199345
1438,71.9,0.006311631974378899,0.00012362592188750908
1439,71.95,0.0062573187215028804,0.00012190999137621135
1440,72.0,0.0062083812968558505,0.00012016965692372231
1441,72.05,0.006165010937644059,0.00011840525948720198
1442,72.10000000000001,0.006127345700053376,0.00011661715109486668
1443,72.15,0.006095469397524997,0.00011480569499721681
1444,72.2,0.006069411016084913,0.00011297126577861038
