t,projection
3.69750000,-8.1067539109e-02
3.70000000,-5.6452459780e-02
3.70250000,-3.1697366642e-02
3.70500000,-6.8636574620e-03
3.70750000,1.7987075012e-02
3.71000000,4.2793195810e-02
3.71250000,6.7493180608e-02
3.71500000,9.2025768320e-02
3.71750000,1.1633011304e-01
3.72000000,1.4034593496e-01
3.72250000,1.6401366985e-01
3.72500000,1.8727461682e-01
3.72750000,2.1007108390e-01
3.73000000,2.3234653113e-01
3.73250000,2.5404571078e-01
3.73500000,2.7511480438e-01
3.73750000,2.9550155620e-01
3.74000000,3.1515540288e-01
3.74250000,3.3402759881e-01
3.74500000,3.5207133701e-01
3.74750000,3.6924186528e-01
3.75000000,3.8549659715e-01
3.75250000,4.0079521750e-01
3.75500000,4.1509978260e-01
3.75750000,4.2837481415e-01
3.76000000,4.4058738732e-01
3.76250000,4.5170721239e-01
3.76500000,4.6170670990e-01
3.76750000,4.7056107901e-01
3.77000000,4.7824835906e-01
3.77250000,4.8474948399e-01
3.77500000,4.9004832967e-01
3.77750000,4.9413175386e-01
3.78000000,4.9698962882e-01
3.78250000,4.9861486643e-01
3.78500000,4.9900343576e-01
3.78750000,4.9815437308e-01
3.79000000,4.9606978425e-01
3.79250000,4.9275483947e-01
3.79500000,4.8821776050e-01
3.79750000,4.8246980022e-01
3.80000000,4.7552521479e-01
